location_tag,original_levels,remaining_levels,original_coastal,new_coastal
aigun,"3,4,5",3,False,True
rovnoye,5,,False,True
amaye,"1,2,3,5","1,2,5",False,True
matoueska,"1,3,5","1,5",False,True
eket,"1,2,4","1,2",True,True
qingjiang,"2,3,4","2,3",False,True
zacatollan,1,,True,True
kisatchie,"1,3",1,False,True
yasothon,"1,2,3,5","1,2,3,5",False,True
sm_algyax,"1,3",1,True,True
goalpara,"1,2,5","1,2,5",False,True
ilovlya,3,,False,True
pingchuan,3,,False,True
usolye,"1,3,5",1,False,True
kasakaupuyau,"1,2,3,5","1,2,3,5",False,True
tyokhtyur,"1,4",1,False,True
carmacks,3,,False,True
cocamas,"1,2,3,4,5","1,2,4,5",False,True
mbaiki,"1,2,4","1,2,4",False,True
scqescilni,"2,4",2,False,True
nlaka_pamux,"1,3,4,5",1,False,True
lai_lin_pi,"1,3,5","1,3,5",False,True
thilane_hot_ine,"1,3,5","1,5",False,True
andaki,"1,2,3,5","1,2,5",False,True
szabolcs,"2,3",2,False,True
wishram,"4,5",5,False,True
arguvan,3,,False,True
kakataibo,"1,2,3,5","1,2,3,5",False,True
mocoa,"1,2,3","1,2",False,True
guancheng_zhengzhou,3,,False,True
kapuskaywak,3,3,False,True
chetilla,"1,3",,False,True
sagu,"1,5","1,5",False,True
yongshun,"1,4,5","1,4,5",False,True
daban,4,,False,True
zhongmu,3,,False,True
villars,1,1,False,True
amaga,"1,3,5","1,5",False,True
chinook,"1,2,4","1,2",True,True
baishan,3,,False,True
wanapum,"1,4","1,4",False,True
cukataw,4,,False,True
deskenetlata,"2,4",2,False,True
mongkawng,"1,2,3,4,5","1,2,3,5",False,True
sviyazhsk,"1,4,5",1,False,True
kotto,"1,2,3,5","1,2,3,5",False,True
apure,"1,2,3,4,5","1,2,3,5",False,True
ahsenisiipi,"2,3,5",2,False,True
doustioni,"1,3,5",1,False,True
chatuza,"1,4,5","1,4,5",False,True
upper_yukon,4,,False,True
gitxsanimaax,3,,True,True
samastipur,"2,5","2,5",False,True
kaipeshimushich,"1,3",1,False,True
wazirabad,"1,3,5","1,3,5",False,True
eminabad,3,,False,True
sialkot,3,,False,True
pindi_bhattian,3,,False,True
kondapalli,"1,3,4,5","1,5",False,True
chindre,"1,4,5","1,5",True,True
jammu,3,,False,True
panugallu,"3,5","3,5",False,True
kingston,1,1,False,True
chikowa,4,,False,True
baran,"2,3",2,False,True
oxford,1,,False,True
shorkot,"2,3,5","2,3,5",False,True
ghazipur,"1,4","1,4",False,True
kisiju,3,,True,True
dera_ghazi_khan,4,,False,True
korra,3,3,False,True
chilas,3,,False,True
jaunpur,"1,2,4,5","1,2,5",False,True
sherbro_island,"1,2,3,5","1,2,5",True,True
el_manaqil,3,,False,True
kerma,4,,False,True
renk,3,,False,True
guba,"1,2,4,5","1,2,5",False,True
al_rusayrisi,"1,4",1,False,True
ansongo,3,,False,True
gaia,"1,3,5","1,5",False,True
tu_nedhe,4,4,False,True
hezhou_he,5,,False,True
dongliu,5,,False,True
st_at_imcets,"1,3",1,False,True
bordowa,"1,3,5","1,3,5",False,True
pokiok,"1,3","1,3",False,True
usun,"1,3,5","1,3,5",False,True
drastar,"4,5",,False,True
katok,3,3,False,True
ondaimas,"1,2,3,4,5","1,2,3,4,5",False,True
nogui,"1,5","1,5",False,True
privas,3,,False,True
qingshen,3,,False,True
tukulan,"1,4",1,False,True
mongtung,4,,False,True
chistamikap,"2,3,5","2,3,5",False,True
praiba_sul,"1,2,3,5","1,2,5",False,True
nguera,"1,4,5","1,4,5",False,True
verkh_chebula,"1,3",1,False,True
ufa,"2,3","2,3",False,True
luocheng,3,,False,True
ava_canoeiro,"1,2,3,5","1,2,3,5",False,True
marimba,"1,3",1,False,True
uzes,3,,False,True
guangzhou,"1,3","1,3",False,True
kyat_kala,3,,False,True
stung_treng,"3,5",,False,True
xerente,"1,2,3,4,5","1,2,5",False,True
lyon,"2,3,5",2,False,True
chastye,3,,False,True
purnia,"1,5",1,False,True
bia_mbya,"1,2,3,5","1,2,3,5",False,True
khakhaly,4,,False,True
muarakaman,"1,2,3,4,5","1,2,3,4,5",False,True
kutarka,3,,False,True
putyatino,3,,False,True
kitchissippi,"1,3,5","1,3",False,True
lheidlit_en,"1,2,3,5","1,2,3,5",False,True
reading,1,,False,True
shopando,3,3,False,True
oleshia,5,,True,True
sittaung,"2,3",2,True,True
luoxiu,3,,False,True
cangxi,"1,3",1,False,True
cayubaba,"1,2,4,5","1,2,5",False,True
kolchugino,3,3,False,True
mocana,4,,True,True
kostroma,3,,False,True
oahaha,"1,4,5","1,4,5",False,True
yichuan,3,,False,True
hamburg,3,,True,True
koponovo,3,,False,True
sapukaia,"1,3,5","1,3",False,True
magyarovar,4,,False,True
kyyindy,"1,4,5","1,5",False,True
ban_luang_cheng,3,,False,True
caroni,"4,5",4,False,True
porangatu,"1,2,3,5","1,2,3,5",False,True
ceheng,3,,False,True
kalispel,3,,False,True
hezhou,3,,False,True
xincheng_xincheng,4,,False,True
qonirat,3,3,False,True
chom_khao_maneerat,"1,4,5","1,4,5",False,True
kazhi,"1,3,5","1,3,5",False,True
ibi,"1,2,3,5","1,2,3,5",False,True
kichkas,3,,False,True
nong_bok,"1,2,4,5","1,2,4,5",False,True
myedu,"2,4",2,False,True
kamchatsk,3,,True,True
kalapuya,"1,2,3,5","1,2,5",False,True
boluo,"2,3",2,False,True
gananoque,4,,True,True
pyay,5,5,False,True
bakhtinsky,"3,5",,False,True
porto_tibirica,"1,3,4,5","1,5",False,True
yunyang,"1,5","1,5",False,True
angers,"1,2,3,5","1,2,5",False,True
chudovo,"1,2,3,5",,False,True
akwen,"1,2,3,5","1,2,5",False,True
tsa_tinne,"1,2,3,5","1,2,3",False,True
mrauk_u,"1,2,3","1,2",False,True
piratinin,"1,2,3,5","1,2,3",True,True
xunyang,"1,3,5","1,5",False,True
qashliq,"1,3,4",1,False,True
mang_viet,3,,False,True
chai_nat,"1,2,3","1,2,3",False,True
uru_pa_in,"1,2,3","1,2",False,True
towosaghy,"1,4,5",1,False,True
tawahka,"1,3",1,True,True
jiyin,3,,False,True
tetyushi,4,,False,True
tucho,"1,4","1,4",False,True
rajanari,"2,3","2,3",False,True
bororos,"1,2,3,4,5","1,2,3,5",False,True
educhanka,"2,4,5","2,4,5",False,True
verkhotomsk,"1,3",1,False,True
xicheng,3,,False,True
beya,"2,3,5","2,5",False,True
jishi,3,,False,True
chagu,"1,3",1,False,True
sodankyla,"1,2,3,5","1,2,3,5",False,True
halchidoma,3,,False,True
wied,3,,False,True
akokpaq,"1,2,3,5","1,2,5",True,True
chiripa,"1,2,3,5","1,2,5",False,True
weskarini,1,1,False,True
xicallanco,"1,4",1,True,True
araska,3,,False,True
maracoa,"1,2,3,5","1,2,3,5",False,True
changan,"2,3,5",2,False,True
mucajai,"1,2,4,5","1,2,4,5",False,True
itanagar,"1,4,5","1,5",False,True
itaboa,"1,3,5","1,3",False,True
silam,"1,2","1,2",False,True
ferrara,3,,False,True
batamay,"1,4,5",1,False,True
pakokku,"4,5",,False,True
alat,1,1,False,True
sandonnino,3,,False,True
mumbos,"1,2,3,5","1,2,3,5",False,True
aslan_horod,3,3,False,True
cheremkhovo,"1,4,5","1,4,5",False,True
kalmanka,"1,2,3,5","1,2,3,5",False,True
adyumba,"1,4,5",1,True,True
guarzo,1,,False,True
yukonda,"2,4",2,False,True
paranabuku,4,,False,True
chucutitlan,"1,3,5","1,5",True,True
kangu,3,,False,True
sakawyiniw,"2,3","2,3",False,True
mum,"1,2,3,5","1,2,5",False,True
novosyolovo,"1,4",1,False,True
liubech,"2,3,5","2,5",False,True
madi_yuanling,3,,False,True
mindon,"1,5","1,5",False,True
bimbia,"1,2,3","1,2",True,True
liambye,"1,2","1,2",False,True
lega_kongo,"1,2,3","1,2",False,True
amnye_machen,3,,False,True
kapuas,"1,2,5","1,2,5",False,True
solothurn,"2,3",2,False,True
gucheng,3,3,False,True
zimba,"2,3",2,False,True
acoroazes,4,4,False,True
ostrovskoye,"3,5",,False,True
tamu,"1,2,4,5","1,2,4,5",False,True
kaitangata,"1,3",1,True,True
siya,"1,4,5","1,4,5",False,True
scheibbs,3,,False,True
tomakivka,"3,5",,False,True
amstetten,"2,3","2,3",False,True
freistadt,3,,False,True
wycombe,1,,False,True
mariocai,5,,True,True
brass,4,,True,True
tanjung_palas,3,,True,True
qichun,5,,False,True
yaguari_guazu,"2,4,5",,False,True
kengkham,"2,4,5","2,5",False,True
tulsa,"1,2,3,5","1,2,5",False,True
kamyshnoye,3,3,False,True
glukharinyi,"1,3",1,False,True
araripocone,"1,2,3,4,5","1,2,3,5",False,True
tula_ark,3,,False,True
mbya,"2,3","2,3",False,True
idah,"1,4,5","1,5",False,True
awadh,4,,False,True
tehcha,"3,4",,False,True
el_mahalla,1,1,False,True
qalyub,1,1,False,True
el_bahnasa,4,,False,True
el_balyana,4,,False,True
acholi,"1,4,5","1,4,5",False,True
nindi,3,,False,True
urfa,3,,False,True
malatya,3,,False,True
saumur,3,,False,True
kahta,3,,False,True
anah,3,3,False,True
kufa,3,,False,True
bakusaya,3,,False,True
abadan,4,,True,True
nasiriyah,3,,False,True
manbij,3,,False,True
aguacana,1,1,False,True
orasul_de_floci,"2,4,5","2,5",False,True
amahami,3,,False,True
yunxi,3,,False,True
lamas,"1,2,4,5","1,2,4,5",False,True
nasacauso,"2,3",2,False,True
kamashikamach,"1,2,3","1,2",False,True
churkampa,3,,False,True
segyan_kyuyol,"1,4,5","1,5",False,True
kitchawanc,3,,False,True
matabichuan,"1,2,3,5","1,2,5",False,True
tesinigh,1,1,False,True
marapa,"1,3",,False,True
kazungala,3,,False,True
ayodhya,"1,2,3,5","1,2,5",True,True
chennur,"3,4,5","3,5",False,True
monghyr,"2,5","2,5",False,True
muichi,"3,4",,False,True
yguazu,"1,3,4,5","1,4,5",False,True
qianyang_yuanzhou,"1,2,3,5","1,2,5",False,True
dzogang,"1,3",1,False,True
connatachequa,"1,3",,False,True
ayvu_pora,"1,4,5","1,4,5",False,True
aguyaq,"1,2,3,5",2,True,True
twante,"1,5",1,False,True
saskatchewan,"2,3",2,False,True
lamego,"1,2,3,5","1,2,5",False,True
humar,"1,3",1,False,True
lai_chau,"1,3",1,False,True
yidu,"2,5","2,5",False,True
kharak,3,3,False,True
chalten,"1,2,3,5","1,2,5",False,True
fengle,3,,False,True
khoai_chau,4,,False,True
ust_maia,"3,4,5","3,4,5",False,True
kheong,3,3,False,True
tutong,"1,3",1,True,True
ruichang,5,,False,True
tampu_machay,"2,3",2,False,True
tocaima,"1,3,5","1,3,5",False,True
kistapinan,"2,3,5","2,3,5",False,True
wolinak,"1,5","1,5",False,True
calli,4,,False,True
kwatsaan,"1,2,3","1,2",False,True
thandaunggyi,"1,2,3,5","1,2,3,5",False,True
syagannaax,3,,False,True
dinghu,3,,False,True
mamyn,"1,3,5","1,5",False,True
yedey,"1,4",1,False,True
saint_paul_river,"1,3",1,True,True
lihua,"1,2,3,5","1,2,5",False,True
dergaon,"1,2,3,5","1,2,3,5",False,True
amalyk,"1,3,5",1,False,True
hulu_pawan,"1,2,5","1,2,5",False,True
yuanyang,3,,False,True
dobrzyn,3,,False,True
la_tour_du_pin,"1,2,3,5","1,2,5",False,True
boas,"1,2,3,5","1,2,5",False,True
goupingguan,"2,3",2,False,True
dechang,"1,2,3","1,2",False,True
belaga,"1,2,3,5","1,2,3,5",False,True
nomatsigenga,"1,2,3,4,5","1,2,3,4,5",False,True
mahony,"3,4",,False,True
mahates,4,,False,True
nurgan,"1,2,5","1,5",True,True
barotse_kongo,1,,False,True
kangule,"1,3,5","1,5",False,True
mulhouse,3,,False,True
sura,"1,3",3,False,True
junk_river,"1,2,3,5","1,2,5",True,True
langzhong,"1,3,5",1,False,True
tiel,"2,4",2,False,True
rampart,"1,4",1,False,True
machaqa,3,3,False,True
huarong,"1,5",1,False,True
talok,5,,False,True
kadyy,"2,3,5","2,3",False,True
archar,4,,False,True
makunda,1,1,False,True
bakele_kongo,"2,3,4,5",2,False,True
huaiyuan,"1,3,5","1,3,5",False,True
akhsisek,1,1,False,True
khaliajuri,"3,4,5",3,False,True
simiti,"1,2,4,5","1,4",False,True
mallig,3,,False,True
puctlan,"1,2,3,5","1,2,3",True,True
narsinghpur,"1,4",,False,True
jalandhar,3,,False,True
ghotki,"3,4",3,False,True
bihar_sharif,"1,2,5","1,2,5",False,True
buxar,"1,4,5","1,4,5",False,True
abutua,3,3,False,True
rekapalle,"1,2,4,5","1,2,5",False,True
kohat,4,,False,True
ancuase,"1,2","1,2,5",False,True
khairpur,3,,False,True
suket,3,3,False,True
jijial,3,,False,True
firozpur,3,,False,True
sehwan,"1,4,5",1,False,True
shankargah,"1,2,4,5","1,2,4,5",False,True
peshawar,"3,5",,False,True
moro_sindh,"3,4",3,False,True
lalpur,"2,3",2,False,True
tangir,3,,False,True
ukunzu,"1,2,4","1,2,4",False,True
arochukwu,"1,4,5","1,4,5",False,True
dongola,4,,False,True
sennar,"1,2,3","1,2",False,True
fazughli,"1,2,3,4,5","1,2,3,4,5",False,True
sai,4,,False,True
dieribakoro,"2,3",2,False,True
cananeia,"2,3",2,True,True
dantu,"1,3,5","1,3,5",False,True
kilemba,"2,3,5","2,3,5",False,True
assereniet,1,1,False,True
guntur,"3,4",,False,True
jiangyin,5,,True,True
fanchang,5,,False,True
wuwei,"1,2,5","1,2",False,True
yingshang,"2,3,5","2,5",False,True
wujin,"3,5","3,5",False,True
mindouli,"1,5",1,False,True
inbatskoye,"1,2,5","1,2,5",False,True
apiaka,"2,4",2,False,True
surgut,"2,4,5","2,4",False,True
kozmodemyansk,"2,4,5","2,5",False,True
arraias,"1,2,3,5","1,2,3,5",False,True
kailali,"1,2,3,5","1,2,3,5",False,True
karendo,"1,5","1,5",False,True
grudziadz,3,,False,True
dubovskoye,3,,False,True
teweh,"1,3,5","1,5",False,True
tanana,"1,4",1,False,True
samba,"1,2,3,5","1,2,5",False,True
kortuz,4,,False,True
taragui,"1,2","1,2",False,True
kushinagar,3,,False,True
ahuya_yari,"1,3",1,True,True
astrakhan,5,,True,True
valence,"2,3",2,False,True
takspaslama,"1,4",1,False,True
uruguay,"1,2,4,5",,False,True
zhaozhou_jurchen,"1,3",1,False,True
sienzhou,2,2,False,True
zhatai,"1,4",1,False,True
kuruaya,"1,2,3,5","1,2,3",True,True
allakaket,4,,False,True
bolotnye,3,3,False,True
bangui,"1,2,4","1,2,4",False,True
kulpi,3,,True,True
barito,"3,4",,False,True
wari,"1,2,5","1,2,5",False,True
rampa,4,,False,True
mamachatpam,"1,3,4,5","1,4",False,True
konwargaon,"1,2,4,5","1,2,4",False,True
pelalawan,3,,True,True
cayapo,"1,2,5","1,2,5",False,True
yibin,"1,2,4,5","1,2,4,5",False,True
bodrog,4,,False,True
snt_t_ulix,"2,4",2,False,True
zainsk,4,,False,True
hytop,3,,False,True
linxi,3,3,False,True
zheshart,3,,False,True
nikolsky_pogost,"1,2,3,5","1,2,3,5",False,True
ragnit,3,,False,True
tongle,3,,False,True
siberia_bor,"1,2,5","1,2",False,True
natchez,"1,5",1,False,True
smederevo,"2,4,5","2,4,5",False,True
qiaokou,"1,4,5","1,4,5",False,True
sailahai,3,,False,True
batang_tabir,"1,3,5",1,False,True
qidong,3,,False,True
tansen,"2,3","2,3",False,True
pozega,1,,False,True
tiete,3,,False,True
utaya,"1,2,3,5","1,2,5",False,True
gurupi,"1,3,4,5","1,3,4,5",False,True
hejiang,"2,4,5","2,5",False,True
nadi,"1,3,5","1,3,5",False,True
semikarakorsk,"2,3,5","2,5",False,True
agen,"1,2,5","1,2,5",False,True
nariele,3,,False,True
igaracu,"2,3",2,True,True
markham,3,,False,True
sol_velikaya,3,,False,True
bida,"1,2,3,5","1,2,5",False,True
vazhiny,3,3,False,True
arechuna,"1,2,3,5","1,2,5",False,True
bojaya,"1,3,4,5","1,5",True,True
gaoming,5,,False,True
jiajin,4,,False,True
kurba,3,3,False,True
hont,3,,False,True
kamniga,"1,2,3,5","1,2,5",False,True
pumbo,"1,5","1,5",False,True
tupirama,"1,2,4,5","1,2",False,True
enxet,"1,2,4,5","1,5",False,True
minsin,"1,2,3,4,5","1,2,3,4,5",False,True
phong_tho,"1,2,3,5","1,2,3,5",False,True
matootonha,"1,3",,False,True
kazachinskoye,"1,4",1,False,True
nanchang,"1,3,4,5","1,3,4,5",False,True
village_onega,3,,True,True
suide,3,,False,True
wallowa,"1,3","1,3",False,True
zhongxiang,3,,False,True
chalninsky_pochinok,1,1,False,True
sremska_mitrovica,"3,4",,False,True
klutina,"1,3",1,False,True
nabagram,"1,2,3,5","1,2,5",False,True
swarakxen,3,,False,True
dingi,5,,False,True
chiang_khan,4,,False,True
megion,"3,4,5",,False,True
kowal,3,,False,True
nisga_a,"1,3,5","1,3",False,True
chiang_saen,"1,4,5","1,5",False,True
zalari,2,2,False,True
ratnagiri,"1,3,4,5","1,3",True,True
truka,"1,4,5","1,4,5",False,True
dan_sai,1,1,False,True
simbirsk,4,,False,True
rinpung_yarlung,"1,3,5",1,False,True
yopo,"1,2,3,4,5","1,2,3,4,5",False,True
bauru,3,,False,True
feira,3,,True,True
wumeng,"2,4","2,4",False,True
tara,"1,3",1,False,True
tanico,3,,False,True
uracu,"1,2,3,5","1,2,3,5",False,True
gengdang,"1,2,3","1,2,3",False,True
hejin,"1,3",1,False,True
jiaxing,"2,3",2,False,True
yuryev_povolzhsk,"3,5",,False,True
bonn,4,4,False,True
soscumica,3,3,False,True
mura,"1,2,3,5","1,2,3,5",False,True
lakhimpur,"1,2,3,4,5","1,2,4,5",False,True
yanhe,"1,3,5",1,False,True
kremenchuk,"1,5","1,5",False,True
guamontey,"1,2,4,5","1,2,4,5",False,True
hackensack,3,,True,True
mikhaylovka_pontic,1,1,False,True
olekma,"1,3,5","1,3",False,True
kahayan_hilir,"1,3,4","1,4",True,True
manuais,"1,2,3,5","1,2,5",False,True
asurini,"1,5","1,5",False,True
rohrbach,3,,False,True
mengla,"1,4,5",1,False,True
jizhou,3,,False,True
pende_kwila,"2,3",2,False,True
tahamies,3,,False,True
canastra,"1,2,3,5","1,2,5",False,True
bahraich,"1,3,4,5","1,3,5",False,True
bunut,"1,2,3,5","1,2,3,5",False,True
anais,"1,3,4",1,False,True
itapua,5,,False,True
tam_dai,"2,3,4,5","2,5",False,True
qujiang_guangan,3,,False,True
eskalapia,"1,4,5",1,False,True
bakhanay,"1,5",1,False,True
velyka_lepetykha,"3,5",,False,True
yonghe,3,,False,True
calbe,"1,2,3,5","1,2,3",False,True
muong_te,"2,3","2,3",False,True
kolosovka,"1,3",1,False,True
oryahovo,"1,4,5",1,False,True
sambhal,3,,False,True
wanan,"1,3,5","1,3",False,True
thaton,"1,2,4,5","1,2",True,True
pandua_adina,"1,2,3","1,2",False,True
wuhe,"1,3",1,False,True
rigyal,"1,3,4,5","1,3,5",False,True
xilong,3,,False,True
cremona,"1,2,3","1,2,5",False,True
chioggia,"1,2,3","1,2",True,True
phon_hong,"1,4,5",,False,True
fathabad,1,"1,5",False,True
guaviare,3,3,False,True
cherlak,3,,False,True
karnak,3,,False,True
maymaga,1,1,False,True
dondo,"2,3",2,False,True
yaros,3,,True,True
shilou,3,,False,True
huangcaoba,"1,2,3,5","1,2,5",False,True
menouf,"1,3",1,False,True
ashmunayn,4,,False,True
esna,4,,False,True
el_buwit,4,,False,True
north_meetto,4,"4,5",False,True
sirnak,1,1,False,True
suruc,3,,False,True
birecik,3,,False,True
al_sinn,"1,3,5","1,5",False,True
haditha,3,3,False,True
hillah,3,,False,True
al_tib,3,,False,True
suq_al_shuyukh,3,,False,True
al_bab,3,,False,True
yongchang_yongchang,3,,False,True
severin,4,,False,True
tumba,"1,3",1,False,True
havasu,3,3,False,True
lusongui,3,3,False,True
wogamusin,"1,3,4,5","1,4",False,True
mundurukania,"1,2,5","1,2,5",False,True
ban_khon,4,,False,True
xinan,3,,False,True
saint_etienne,"1,3",1,False,True
subansiri,"1,2,3,5","1,2,3,5",False,True
opelousa,"1,3,4,5",1,False,True
iscuande,"1,2,3","1,2",True,True
yaguachi,"1,3,5",1,True,True
leopoldina,"1,3",1,False,True
ulma,"1,2,3,5","1,2,3,5",False,True
colombayma,3,,False,True
kaluba,3,,False,True
yolombo,"1,2,3,4,5","1,2,4,5",False,True
omo,3,,False,True
bijni,"1,2,3,5","1,2,3,5",False,True
tomsk,"1,3,4",1,False,True
shahjadpur,"1,2,3,5","1,2,3,5",False,True
ningfan,3,,False,True
congona,1,,False,True
savannakhet,4,,False,True
ningxia,3,,False,True
taungdwingyi,5,,False,True
gabun,"1,2,3","1,2",False,True
guanghua,3,,False,True
kayan,3,3,False,True
oli_baraza,3,,False,True
phsar_dek,"1,5",1,True,True
cachamay,1,1,False,True
firuzabad_bahraich,"1,3,4,5","1,3,4,5",False,True
baden_im_aargau,"1,2","1,2,3",False,True
cussate,"3,4",,False,True
liujiang,"1,2,3,5","1,2,5",False,True
machichi,3,,True,True
sesayap,"1,2,3","1,2",True,True
sotachiro,"1,2,3","1,2",False,True
myede,5,,False,True
savar,"1,2,5","1,2,5",False,True
qishui,"1,5","1,5",False,True
thalisain,3,3,False,True
bysyttakh,"1,2,3","1,2",False,True
nemby,"1,4,5",1,False,True
gryfow,"1,3",,False,True
pungo_ndongo,"1,2,3","1,2",False,True
yongxing_xingguo,"1,5","1,5",False,True
mahmudabad,3,,True,True
siona,"1,2,3,5","1,2,3,5",False,True
tochtepec,1,1,False,True
multnomah,"1,2,3,4,5","1,2,5",False,True
karajia,1,1,False,True
mfumu_bekussu,3,,False,True
saharsa,"3,4",3,False,True
saucunk,"1,2,3,5","1,2,5",False,True
nograd,3,,False,True
beisheng,3,3,False,True
bomokandi,"1,2,3,5","1,2",False,True
huanglong,"1,3,5","1,5",False,True
shchuchya,"1,2,5","1,2,5",False,True
callapa,"1,3",,False,True
mangshi,"1,2,3,5","1,2,5",False,True
oromocto,"1,3",1,False,True
mong_hsat,4,,False,True
heyang_xian,3,,False,True
pur,"1,3,5","1,3",False,True
wolmirstedt,3,,False,True
worms,3,3,False,True
dongguan,3,,True,True
jianli,"1,4,5","1,4,5",False,True
desnyanskyi_horodok,2,"2,5",False,True
sanga,"2,3,5","2,3,5",False,True
chanchacc,"1,2,3,5","1,2,3,5",False,True
lusambo_qandu,"1,3",1,False,True
sondor,"1,2,3,5","1,2,3",False,True
aowa,"1,3,5",1,False,True
becaguimec,3,,False,True
danilov,"1,3,5",1,False,True
vu_ninh,"1,4",1,False,True
quicuima,"1,2,3,5","1,2,5",False,True
tondibi,"1,3",1,False,True
houguan,"1,3",1,False,True
enookwasaneenah,1,1,False,True
qihe,3,,False,True
rongcheng,4,,False,True
harburg,3,,False,True
son_la,3,,False,True
laribandar,4,,True,True
sonepur_bihar,"3,4,5","4,5",False,True
mtowa,"1,3","1,3",False,True
baud,"2,4",2,False,True
dipalpur,3,,False,True
srisailam,3,,False,True
chitrakuta,4,,False,True
banda,"2,3,5","2,5",False,True
kutlehar,3,,False,True
peddapalli,4,,True,True
aror,"2,3","2,3",False,True
jajnagar,"1,2,3","1,2,3",False,True
baligram,"1,3",1,False,True
sonda,4,,False,True
rahon,3,,False,True
patna,"1,3,4,5","1,3,4,5",False,True
multan,3,,False,True
lalian,3,,False,True
dunga_bunga,3,,False,True
astore,1,1,False,True
lokoja,"1,2,4,5","1,2,4,5",False,True
onitsha,"1,2,5","1,2,5",False,True
wad_madani,"1,2,3,5","1,2",False,True
berber,4,,False,True
karima,4,,False,True
dabarqi,3,,False,True
assosa,"1,3",1,False,True
enjebara,3,3,False,True
kokorou,3,,False,True
kukiya,3,,False,True
siguiri,"1,2,3,5","1,2,5",False,True
bolikham,"1,4,5","1,4,5",False,True
anundsjo,3,,False,True
wuhu,"2,5","2,5",False,True
dangtu,"2,3,5","2,5",False,True
hangzhou,"2,3",2,True,True
mitchigamea,"1,3,4,5",,False,True
pingnan,4,,False,True
papun,"1,2,4,5","1,2,4,5",False,True
chernihiv,2,2,False,True
kholongsolokh,"1,4",1,False,True
yanchuan,3,,False,True
ku,"2,3",2,False,True
pustozersk,"1,2,4,5","1,2,4,5",False,True
messoyakha,3,,False,True
henley,1,1,False,True
zhebariki_khaya,4,,False,True
uyapari,5,,False,True
uftyuga,"1,2,3,5","1,2,5",False,True
katihar,"1,2,3,5","1,2,5",False,True
baodian,3,,False,True
wuzhi,"1,3",1,False,True
winyah,"1,2,3,5","1,2,5",True,True
chitina,"1,3,5","1,5",False,True
akropong,3,,True,True
cherdyn,"1,2,5","1,2,5",False,True
guwan,3,,False,True
metog,"1,4,5",1,False,True
niurba,"1,3",1,False,True
hurle,3,3,False,True
oyate_shisha,1,1,False,True
parakana,"1,5","1,5",False,True
anambe,"1,5",1,True,True
pokrovsk,5,,False,True
yongning_hengzhou,3,,False,True
agaes,2,2,False,True
dartsedo,3,,False,True
urucurituba,"4,5",5,False,True
azeevo,"1,2,3,5","1,2,3,5",False,True
enenlhet,"1,4,5","1,4,5",False,True
bolkhuny,"1,5",1,False,True
balcheta,"1,3",,True,True
kamiahpu,"2,3",2,False,True
khvorostyanka,"4,5",4,False,True
krasnoyarsk,"2,4",2,False,True
kanchanaburi,"1,2,3,5","1,2,5",False,True
passo_fundo,"1,3,5",1,False,True
caspe,"1,2,3,5","1,2,5",False,True
wutun,"1,4,5","1,5",False,True
chivilco,"1,2,3,5","1,2,3,5",False,True
xiaodandang,3,3,False,True
fugu,3,,False,True
pantian,"2,3",2,False,True
nam_thing,4,,False,True
mistutikumak,"2,3","2,3",False,True
gniew,3,,False,True
bendi,"1,2,3,4,5","1,2,5",False,True
densatil,3,,False,True
gyor,"1,4,5","1,4,5",False,True
yangshou,"3,4",,False,True
catan_lil,"1,2,3,5","1,2,5",False,True
choco,"1,2,3,5","1,2,5",True,True
sohra,"1,2,3,5","1,2,5",False,True
lagoa_vermelha,"1,2,3,5","1,2,3,5",False,True
passau,"1,3",,False,True
pinya,"1,2,5","1,2,3,5",False,True
manaos,"2,5","2,5",False,True
muene_puto,"1,2","1,2",False,True
shunde,"1,5",1,True,True
kulun_olbut,"1,3,5","1,3,5",False,True
hpa_an,4,,False,True
wengshui,"1,3,5",1,False,True
bamgweolo,"1,2,3,5","1,2,3,5",False,True
mihalt,4,,False,True
ruse,4,,False,True
beljamen,"3,5",,False,True
paranaidji,"1,4",1,False,True
kamen,3,,False,True
lamayuru,"3,5","3,5",False,True
stswecen_c,"1,3",1,False,True
viziru,4,,False,True
caiapo,"1,2","1,2",False,True
pingyin,"1,3",,False,True
tharrawaddy,"1,2,5","1,2",False,True
hajipur,"3,5",,False,True
circle,"1,4",1,False,True
madhubani,"1,3,5",1,False,True
boruma,"1,2,3,5","1,2,3,5",False,True
mehin,"1,2,4,5","1,2,5",False,True
bwambe,"1,3",1,True,True
lho_taklung,1,1,False,True
lokono,"1,2,3","1,2",False,True
bojamba,"1,2,3,5","1,2,5",False,True
ipueira,"1,2,4,5","1,2,4,5",False,True
tuma,3,,False,True
awa_brazil,"1,3",1,False,True
qianlong,3,,False,True
yuracare,"1,2,3,5","1,2,5",False,True
bauzi,"1,4",1,False,True
inhandui,"1,2,3,5","1,2,3,5",False,True
goleniow,1,,True,True
shimbay,3,3,False,True
walong,"1,2,3,5","1,2,3,5",False,True
wenxiang,3,,False,True
fimi,"3,5","3,5",False,True
uruaitis,"1,2,3,5","1,2,5",False,True
vagay,1,1,False,True
yuncheng,3,,False,True
braunau,"2,3,5","2,5",False,True
rampur_boalla,"1,2,5","1,2,5",False,True
nyemo,3,,False,True
pankararu,4,4,False,True
itonama,"2,3,4,5",2,False,True
passavant,"2,3,5",3,False,True
shidian,3,,False,True
