location,state,pixels,region,near_location,mean_discharge_m3_s,low_discharge_m3_s,gradient_m_per_km,evidence,x,y
pp_nav_01486,navigable,72,bengal_region,dibrugarh,643.957,89.19800000000001,0.122589111328125,physical_screen,12002.166666666666,3318.3958333333335
pp_nav_01487,improvable,48,south_china_region,wujiang_bozhou,515.602,145.749,1.701129280888887,physical_screen,12563.172413793103,3313.4827586206898
pp_nav_01488,navigable,83,indochina_region,putao,1416.7975000000001,154.993,0.5371063232421875,physical_screen,12139.083333333334,3333.1458333333335
pp_nav_01489,navigable,78,egypt_region,asyut,2567.284,368.5085,0.009665298461914062,physical_screen,9119.104166666666,3332.9791666666665
pp_nav_01490,navigable,87,south_china_region,tongan_lijiang,1075.921,174.258,0.0,physical_screen,12240.4,3330.06
pp_nav_01491,navigable,77,hindustan_region,bilgram,993.998,179.755,0.2144619177206569,physical_screen,11334.375,3336.3333333333335
pp_nav_01492,navigable,71,east_china_region,hengyang,1344.729,497.87,0.0,physical_screen,12821.0625,3333.8958333333335
pp_nav_01493,navigable,98,bengal_region,lakhimpur,2995.498,436.676,0.15441131591796875,physical_screen,11965.47619047619,3338.3968253968255
pp_nav_01494,navigable,75,west_china_region,mingyi,1462.071,226.2375,0.0,physical_screen,12324.291666666666,3339.2083333333335
pp_nav_01495,navigable,80,hindustan_region,bettiah,1834.093,207.083,0.224237060546875,physical_screen,11524.833333333334,3339.6666666666665
pp_nav_01496,navigable,81,west_china_region,qiaojia,4095.6055,817.7645,0.0,physical_screen,12377.8125,3343.0208333333335
pp_nav_01497,navigable,74,western_india_region,paat,5636.461,1292.722,0.12786827776935766,physical_screen,10783.020833333334,3342.0625
pp_nav_01498,navigable,84,hindustan_region,gonda,2298.523,372.4045,0.10234997749272814,physical_screen,11412.833333333334,3338.5
pp_nav_01499,navigable,52,bengal_region,konwargaon,10849.914,1749.959,0.0669525146484375,physical_screen,11982.486486486487,3335.675675675676
pp_nav_01500,barrier,82,south_china_region,lanzhou_lanzhou,775.9215,129.79199999999997,3.3328857421875,physical_screen,12204.3125,3351.0208333333335
pp_nav_01501,navigable,77,east_china_region,taihe_taihe,1146.702,391.60450000000003,0.19477691650390624,physical_screen,12918.6875,3349.1458333333335
pp_nav_01502,improvable,74,hindustan_region,chaudandi,1666.071,138.642,0.6063309418121663,physical_screen,11654.416666666666,3350.3541666666665
pp_nav_01503,navigable,72,hindustan_region,etawah,556.755,91.197,0.0202392578125,physical_screen,11284.659574468085,3347.3829787234044
pp_nav_01504,navigable,80,bengal_region,nakshaparvat,14816.625,2340.799,0.04077987670898438,physical_screen,11914.166666666666,3351.1041666666665
pp_nav_01505,navigable,81,hindustan_region,basti,2401.316,402.271,0.19441131413154356,physical_screen,11443.625,3351.0
pp_nav_01506,barrier,87,south_china_region,jinshajiang,1527.418,264.837,2.5227301380493077,physical_screen,12262.75,3363.1666666666665
pp_nav_01507,navigable,46,bengal_region,nakshaparvat,14615.58,2346.69,0.0,physical_screen,11934.551724137931,3351.551724137931
pp_nav_01508,navigable,99,east_china_region,xincheng,748.351,260.437,0.22977447509765625,physical_screen,12806.786885245901,3357.3934426229507
pp_nav_01509,navigable,81,egypt_region,el_balyana,2572.0074999999997,368.659,0.0,physical_screen,9137.166666666666,3360.9583333333335
pp_nav_01510,navigable,78,hindustan_region,makanpur,998.3520000000001,183.213,0.0,physical_screen,11351.604166666666,3364.8958333333335
pp_nav_01511,navigable,81,indochina_region,injangyang,2187.9030000000002,250.611,0.0,physical_screen,12139.403846153846,3370.1346153846152
pp_nav_01512,navigable,78,east_china_region,nanping,1208.075,297.782,0.0,physical_screen,13084.458333333334,3363.25
pp_nav_01513,barrier,87,south_china_region,luzhang,1391.401,245.998,2.641455078125,physical_screen,12191.541666666666,3376.0416666666665
pp_nav_01514,navigable,83,hindustan_region,mehsi,1855.703,230.004,0.18756635724905185,physical_screen,11545.416666666666,3367.0833333333335
pp_nav_01515,improvable,82,south_china_region,juque,1749.289,327.07000000000005,1.4932902114314999,physical_screen,12310.604166666666,3361.7291666666665
pp_nav_01516,navigable,91,south_china_region,juque,3543.707,618.213,0.0,physical_screen,12328.77358490566,3375.4150943396226
pp_nav_01517,navigable,86,east_china_region,lengshuitan,614.0565,201.749,0.000628662109375,physical_screen,12777.87037037037,3363.0
pp_nav_01518,navigable,78,hindustan_region,chillupar,2418.893,424.053,0.17432708740234376,physical_screen,11473.270833333334,3365.4791666666665
pp_nav_01519,navigable,82,western_india_region,ranikot,5676.9485,1300.2825,0.10259023535282011,physical_screen,10784.75,3372.7291666666665
pp_nav_01520,navigable,73,bengal_region,rowta,16251.485,2490.679,0.053713226318359376,physical_screen,11886.897959183674,3367.1428571428573
pp_nav_01521,improvable,70,bengal_region,jhanjharpur,1709.225,214.994,0.37214633644542633,physical_screen,11635.583333333334,3373.0416666666665
pp_nav_01522,navigable,77,east_china_region,wanan,1023.63,347.9,0.0,physical_screen,12921.0,3375.4583333333335
pp_nav_01523,barrier,79,west_china_region,huili,3822.917,683.695,13.38956298828125,physical_screen,12370.270833333334,3371.5
pp_nav_01524,navigable,83,hindustan_region,etawah,1347.469,231.941,0.0,physical_screen,11309.8125,3370.8958333333335
pp_nav_01525,navigable,76,indochina_region,chibwe,1133.092,229.0485,0.0,physical_screen,12161.291666666666,3383.7916666666665
pp_nav_01526,navigable,68,indochina_region,hkamti,1622.911,170.3225,0.19619140625,physical_screen,12061.229166666666,3379.3333333333335
pp_nav_01527,barrier,68,south_china_region,jinshajiang,1678.175,310.088,3.5584228515625,physical_screen,12283.953488372093,3377.0
pp_nav_01528,improvable,77,west_china_region,huichuan_dechang,3773.23,668.29,1.4316650390625,physical_screen,12346.0625,3379.5625
pp_nav_01529,improvable,82,south_china_region,yunlong,820.9290000000001,137.9105,1.861767578125,physical_screen,12204.895833333334,3390.3958333333335
pp_nav_01530,improvable,67,east_china_region,houguan,1507.287,373.757,0.6965134040978802,physical_screen,13110.175,3380.325
pp_nav_01531,navigable,81,hindustan_region,rudrapur,3131.9115,506.4215,0.09643560014524184,physical_screen,11504.0,3378.3333333333335
pp_nav_01532,navigable,82,egypt_region,qena,2577.669,350.6145,0.04445194679425649,physical_screen,9157.791666666666,3383.125
pp_nav_01533,navigable,49,bengal_region,durjaya,18850.434,2847.377,0.20626296997070312,physical_screen,11863.92857142857,3379.214285714286
pp_nav_01534,navigable,78,bengal_region,guwahati,19228.870000000003,2916.7675,0.11910743713378906,physical_screen,11836.272727272728,3378.4545454545455
pp_nav_01535,navigable,64,bengal_region,goalpara,20098.088,3071.405,0.04669113159179687,physical_screen,11801.052631578947,3382.657894736842
pp_nav_01536,navigable,71,bengal_region,bordowa,1307.387,133.014,0.07276687622070313,physical_screen,11896.65909090909,3379.840909090909
pp_nav_01537,navigable,78,egypt_region,hiw,2579.896,345.436,0.04654006958007813,physical_screen,9179.25,3390.5833333333335
pp_nav_01538,navigable,80,hindustan_region,asni,1008.825,182.11950000000002,0.09673839889307086,physical_screen,11373.895833333334,3387.4375
pp_nav_01539,navigable,66,hindustan_region,korra,1107.08,156.872,0.0,physical_screen,11331.820512820514,3386.025641025641
pp_nav_01540,navigable,81,bengal_region,hajipur,1859.35,230.049,0.1587535858154297,physical_screen,11563.6875,3396.3958333333335
pp_nav_01541,navigable,94,hindustan_region,andar,3265.589,525.301,0.0,physical_screen,11536.103448275862,3397.7413793103447
pp_nav_01542,navigable,79,western_india_region,ranikot,5672.705,1294.773,0.1227712360329706,physical_screen,10800.270833333334,3401.2291666666665
pp_nav_01543,navigable,37,bengal_region,saharsa,1795.841,316.736,0.10671463012695312,physical_screen,11625.863636363636,3395.090909090909
pp_nav_01544,navigable,71,indochina_region,minsin,2453.5395,256.974,0.021923828125,physical_screen,12040.145833333334,3401.3125
pp_nav_01545,navigable,77,bengal_region,dura,20366.459,3249.436,0.042453416996579646,physical_screen,11779.5,3404.4583333333335
pp_nav_01546,navigable,78,indochina_region,injangyang,2534.869,302.515,0.0,physical_screen,12130.854166666666,3401.5416666666665
pp_nav_01547,navigable,80,central_india_region,rath,1593.562,201.51,0.09263319152681884,physical_screen,11355.270833333334,3400.6041666666665
pp_nav_01548,navigable,82,hindustan_region,manikpur,1005.281,171.429,0.07403717041015626,physical_screen,11397.666666666666,3407.6666666666665
pp_nav_01549,navigable,90,south_china_region,lujiang,1459.792,259.55949999999996,0.0,physical_screen,12191.520833333334,3420.3541666666665
pp_nav_01550,navigable,54,indochina_region,chibwe,1239.416,252.4365,0.33400421142578124,physical_screen,12146.117647058823,3408.323529411765
pp_nav_01551,navigable,67,hindustan_region,ballia,3695.977,492.629,0.1320103166877892,physical_screen,11529.666666666666,3406.4102564102564
pp_nav_01552,navigable,78,egypt_region,esna,2583.918,330.978,0.0,physical_screen,9172.166666666666,3419.2916666666665
pp_nav_01553,navigable,77,bengal_region,saharsa,2182.974,440.182,0.12863693237304688,physical_screen,11638.91111111111,3415.6444444444446
pp_nav_01554,navigable,81,hindustan_region,kara,1997.1390000000001,220.123,0.0,physical_screen,11378.875,3415.5
pp_nav_01555,barrier,77,south_china_region,yongping_yongchang,904.8815,157.344,4.9103271484375,physical_screen,12213.4375,3425.3541666666665
pp_nav_01556,navigable,79,bengal_region,hajipur,9974.177,1314.526,0.010487528159281933,physical_screen,11586.0,3416.2916666666665
pp_nav_01557,navigable,81,hindustan_region,buxar,3422.69,475.825,0.18368284797324846,physical_screen,11495.791666666666,3418.5
pp_nav_01558,navigable,85,indochina_region,myitkyina,4274.603,637.993,0.16567193903727265,physical_screen,12121.228070175439,3431.8245614035086
pp_nav_01559,navigable,79,hindustan_region,chunar,3253.8684999999996,457.374,0.0,physical_screen,11475.0,3425.0
pp_nav_01560,navigable,80,western_india_region,naserpur,5004.254,1132.493,0.02852397346878054,physical_screen,10800.270833333334,3432.8541666666665
pp_nav_01561,navigable,79,hindustan_region,prayag,2061.515,223.806,0.1631439072391311,physical_screen,11417.354166666666,3424.6041666666665
pp_nav_01562,navigable,78,bengal_region,khagaria,10453.411,1434.345,0.0,physical_screen,11631.979166666666,3427.375
pp_nav_01563,navigable,77,bengal_region,purnia,10513.948,1458.28,0.07061137846706778,physical_screen,11664.1875,3425.0208333333335
pp_nav_01564,navigable,44,bengal_region,samastipur,10054.556,1326.172,0.07651654997619166,physical_screen,11610.64,3427.36
pp_nav_01565,navigable,71,bengal_region,muktagacha,20878.3135,3362.761,0.11195583343505859,physical_screen,11772.09090909091,3438.2272727272725
pp_nav_01566,navigable,98,bengal_region,katihar,12773.793,2018.913,0.12468241037174779,physical_screen,11687.120689655172,3434.9310344827586
pp_nav_01567,navigable,53,hindustan_region,prayag,2048.336,222.99,0.06282055859074565,physical_screen,11399.533333333333,3429.5
pp_nav_01568,navigable,34,bengal_region,khagaria,10430.958,1447.603,0.10388058492203495,physical_screen,11651.285714285714,3430.4285714285716
pp_nav_01569,improvable,73,indochina_region,htamanthi,3376.719,343.207,0.365643812625263,physical_screen,12017.583333333334,3441.9583333333335
pp_nav_01570,navigable,77,indochina_region,myitkyina,799.345,100.4085,0.15747909545898436,physical_screen,12110.354166666666,3442.3541666666665
pp_nav_01571,navigable,79,hindustan_region,bhadohi,3256.525,458.406,0.040578069512295256,physical_screen,11439.270833333334,3434.2291666666665
pp_nav_01572,navigable,81,south_china_region,luodian,1217.986,279.988,0.0,physical_screen,12542.6875,3442.1875
pp_nav_01573,navigable,79,egypt_region,edfu,2588.8225,322.566,0.05966097142574208,physical_screen,9185.083333333334,3449.5
pp_nav_01574,navigable,43,hindustan_region,varanasi,3261.064,456.365,0.32065888919827185,physical_screen,11458.535714285714,3438.035714285714
pp_nav_01575,navigable,75,south_china_region,rongshui,628.27,197.192,0.148455810546875,physical_screen,12664.458333333334,3448.375
pp_nav_01576,navigable,80,south_china_region,nadi,1596.0495,379.27750000000003,0.0,physical_screen,12569.333333333334,3450.125
pp_nav_01577,improvable,83,south_china_region,youdian,936.7245,159.739,0.9110066544577564,physical_screen,12232.1875,3452.3125
pp_nav_01578,navigable,77,bengal_region,sohra,1062.952,138.617,0.022628307342529297,physical_screen,11848.958333333334,3447.625
pp_nav_01579,navigable,82,south_china_region,shidian,1544.0475000000001,281.9455,0.0,physical_screen,12195.458333333334,3460.625
pp_nav_01580,navigable,82,bengal_region,gaur,13311.413,2099.359,0.0256350040435791,physical_screen,11697.833333333334,3463.7916666666665
pp_nav_01581,navigable,79,south_china_region,ceheng,652.813,174.84,0.0,physical_screen,12521.4375,3457.1458333333335
pp_nav_01582,improvable,75,south_china_region,anlong,593.167,156.973,1.381494140625,physical_screen,12478.666666666666,3452.9583333333335
pp_nav_01583,navigable,77,western_india_region,thatta,4155.897,924.7525,0.0483250617980957,physical_screen,10788.479166666666,3460.3541666666665
pp_nav_01584,barrier,72,south_china_region,ceheng,638.929,171.211,2.64342041015625,physical_screen,12502.139534883721,3460.8372093023254
pp_nav_01585,navigable,73,bengal_region,shaharpara,1426.97,151.98700000000002,0.031337738037109375,physical_screen,11882.833333333334,3459.875
pp_nav_01586,navigable,34,bengal_region,khaspur,1166.9325,103.974,0.12041015625,physical_screen,11907.0,3455.681818181818
pp_nav_01587,navigable,83,bengal_region,atiya,20660.502999999997,3275.739,0.003620338439941406,physical_screen,11776.479166666666,3472.8541666666665
pp_nav_01588,navigable,76,indochina_region,thaungdut,4166.591,374.1975,0.15225982666015625,physical_screen,12004.958333333334,3470.9583333333335
pp_nav_01589,navigable,80,indochina_region,manmaw,5337.6375,766.161,0.0,physical_screen,12111.895833333334,3475.6458333333335
pp_nav_01590,navigable,79,bengal_region,khaliajuri,1732.239,234.478,0.0,physical_screen,11836.224489795919,3473.8979591836733
pp_nav_01591,navigable,49,south_china_region,huangcaoba,510.494,134.453,0.0,physical_screen,12467.65625,3463.03125
pp_nav_01592,barrier,80,south_china_region,dingbian_shunning,1123.244,213.0865,4.5688643257579376,physical_screen,12257.208333333334,3466.4166666666665
pp_nav_01593,navigable,79,south_china_region,donglan,1726.107,412.806,0.0,physical_screen,12583.666666666666,3479.5833333333335
pp_nav_01594,improvable,80,south_china_region,liucheng,1132.0925,366.3335,0.402276611328125,physical_screen,12667.041666666666,3477.125
pp_nav_01595,navigable,72,bengal_region,shaharpara,1902.054,280.77250000000004,0.019149971008300782,physical_screen,11854.458333333334,3468.7083333333335
pp_nav_01596,navigable,73,south_china_region,yingde,540.585,190.909,0.0,physical_screen,12857.625,3482.3333333333335
pp_nav_01597,barrier,79,egypt_region,kom_ombo,2631.278,322.608,0.028672212652569945,nile_cataract_belt;physical_screen,9187.125,3487.125
pp_nav_01598,navigable,70,western_india_region,laribandar,4120.659,898.798,0.0,physical_screen,10777.073170731708,3487.2195121951218
pp_nav_01599,navigable,82,bengal_region,chandrabad,13500.121,1901.869,0.0,physical_screen,11719.979166666666,3484.7708333333335
pp_nav_01600,navigable,77,bengal_region,khaliajuri,2168.727,286.6805,0.0,physical_screen,11837.708333333334,3488.625
pp_nav_01601,navigable,82,south_china_region,baodian,1204.28,222.355,0.0,physical_screen,12264.041666666666,3496.5416666666665
pp_nav_01602,barrier,82,south_china_region,rouyuan,1673.987,290.701,7.10968017578125,physical_screen,12197.104166666666,3490.8541666666665
pp_nav_01603,navigable,38,western_india_region,wanga_bazar,598.524,80.511,0.28960717742183184,physical_screen,10836.04347826087,3490.782608695652
pp_nav_01604,navigable,72,indochina_region,mongyang,6133.656999999999,896.5415,0.1103057861328125,physical_screen,12088.416666666666,3490.2916666666665
pp_nav_01605,improvable,73,indochina_region,thaungdut,4196.145,379.421,0.386785888671875,physical_screen,11999.177777777777,3498.8
pp_nav_01606,improvable,80,south_china_region,yangshou,1410.349,456.191,0.5044052124023437,physical_screen,12681.5625,3497.6041666666665
pp_nav_01607,navigable,73,bengal_region,savar,20697.836,3226.7585,0.0,physical_screen,11772.604166666666,3503.7083333333335
pp_nav_01608,navigable,83,south_china_region,longping_pingle,523.1610000000001,170.75799999999998,0.12720260620117188,physical_screen,12741.666666666666,3509.9166666666665
pp_nav_01609,navigable,78,south_china_region,duyang,1833.4935,444.7475,0.5508071899414062,physical_screen,12591.166666666666,3507.9166666666665
pp_nav_01610,navigable,84,bengal_region,pabna,13480.438,1804.798,0.014328771880287744,physical_screen,11745.520833333334,3503.8958333333335
pp_nav_01611,navigable,75,indochina_region,shwegu,6239.884,916.239,0.1164886474609375,physical_screen,12075.354166666666,3508.5208333333335
pp_nav_01612,improvable,76,south_china_region,yingde,1118.246,365.9305,0.6540122985839844,physical_screen,12845.5,3512.375
pp_nav_01613,navigable,94,bengal_region,sonargaon,4840.347,764.837,0.0,physical_screen,11823.142857142857,3515.0
pp_nav_01614,navigable,76,indochina_region,ta_shwe_htan,1766.526,299.847,0.0,physical_screen,12175.104166666666,3509.4791666666665
pp_nav_01615,navigable,76,south_china_region,anding_mashan,1979.577,480.995,0.0,physical_screen,12613.765957446809,3513.7872340425533
pp_nav_01616,navigable,84,south_china_region,xincheng_xincheng,2158.115,529.5509999999999,0.0,physical_screen,12639.958333333334,3513.5416666666665
pp_nav_01617,barrier,83,nubia_region,kalabsha,3035.3015,369.36850000000004,0.0,nile_cataract_belt,9187.479166666666,3526.1041666666665
pp_nav_01618,navigable,77,indochina_region,mabein,920.21,187.126,0.007470703125,physical_screen,12085.479166666666,3526.4791666666665
pp_nav_01619,navigable,76,south_china_region,wuxian_liuzhou,2377.93,610.67,0.0,physical_screen,12676.666666666666,3518.25
pp_nav_01620,improvable,80,indochina_region,thaungdut,4466.366,393.3075,0.6173173878557588,physical_screen,11988.791666666666,3529.0833333333335
pp_nav_01621,navigable,82,south_china_region,gengma,1262.5575,229.57850000000002,0.07193593480012593,physical_screen,12251.388888888889,3530.6296296296296
pp_nav_01622,navigable,55,south_china_region,haiyang,504.313,131.248,0.2243039351435181,physical_screen,13000.088235294117,3523.4117647058824
pp_nav_01623,navigable,75,bengal_region,bikrampur,34844.535,5980.983,0.0,physical_screen,11787.583333333334,3525.9166666666665
pp_nav_01624,navigable,73,indochina_region,namhkan,593.5954999999999,120.1035,0.18384399414062502,physical_screen,12122.708333333334,3524.875
pp_nav_01625,navigable,46,south_china_region,qianjiang_binzhou,2290.318,575.944,0.28534548973896395,physical_screen,12660.214285714286,3522.5
pp_nav_01626,navigable,82,indochina_region,takawng,7647.104,1183.206,0.0,physical_screen,12062.1875,3538.6875
pp_nav_01627,navigable,82,indochina_region,ta_shwe_htan,1939.616,320.669,0.0,physical_screen,12181.229166666666,3539.4375
pp_nav_01628,navigable,60,south_china_region,sanshui,1288.145,411.598,0.04375782012939453,physical_screen,12830.594594594595,3537.108108108108
pp_nav_01629,improvable,81,south_china_region,cangwu,6012.619500000001,1847.286,0.4643214372994235,physical_screen,12756.1875,3533.6666666666665
pp_nav_01630,navigable,78,south_china_region,guiping,3881.946,1223.139,0.0,physical_screen,12694.333333333334,3536.0416666666665
pp_nav_01631,navigable,79,south_china_region,pingnan,5563.385,1648.792,0.032537078857421874,physical_screen,12718.375,3533.75
pp_nav_01632,improvable,61,indochina_region,mabein,645.6915,133.4995,1.0484405517578126,physical_screen,12098.526315789473,3541.9210526315787
pp_nav_01633,navigable,63,bengal_region,bikrampur,34894.543,6025.451,0.10823254585266114,physical_screen,11810.71794871795,3542.102564102564
pp_nav_01634,improvable,35,south_china_region,tanjin,5987.825,1836.456,0.9829887390136719,physical_screen,12740.478260869566,3538.695652173913
pp_nav_01635,navigable,59,south_china_region,guishan,613.768,149.432,0.17202491760253907,physical_screen,12905.0,3547.342857142857
pp_nav_01636,navigable,51,south_china_region,duanxi,6978.517,2248.6075,0.0,physical_screen,12771.466666666667,3549.0333333333333
pp_nav_01637,navigable,76,south_china_region,guizhou_xunzhou,1534.577,356.97,0.07267860700120375,physical_screen,12689.104166666666,3554.8541666666665
pp_nav_01638,barrier,85,nubia_region,qasr_ibrim,3213.658,385.097,0.0,nile_cataract_belt,9176.64406779661,3563.64406779661
pp_nav_01639,navigable,76,bengal_region,pandua,593.863,105.4255,0.0,physical_screen,11715.395833333334,3560.0625
pp_nav_01640,navigable,91,indochina_region,kale,2686.6575000000003,247.281,0.23697052001953126,physical_screen,11981.296296296296,3555.3518518518517
pp_nav_01641,barrier,76,indochina_region,nam_thing,2050.668,335.524,3.624560546875,physical_screen,12176.9375,3562.8125
pp_nav_01642,navigable,78,south_china_region,gaoyao,7420.139,2365.924,0.0,physical_screen,12823.041666666666,3558.4583333333335
pp_nav_01643,navigable,78,south_china_region,mengban_weiyuan,1459.047,256.83900000000006,0.0,physical_screen,12254.108695652174,3564.195652173913
pp_nav_01644,improvable,82,south_china_region,gaoyao,7215.861,2326.185,0.7790477752685547,physical_screen,12797.88,3556.04
pp_nav_01645,navigable,82,south_china_region,boluo,827.709,196.5805,0.11127384643623708,physical_screen,12884.645833333334,3555.7291666666665
pp_nav_01646,navigable,42,south_china_region,zhengcheng,1041.516,250.196,0.0023487091064453127,physical_screen,12860.846153846154,3558.6923076923076
pp_nav_01647,navigable,99,indochina_region,ngasingu,7773.91,1197.796,0.0,physical_screen,12059.17857142857,3584.3214285714284
pp_nav_01648,navigable,44,south_china_region,nanhai,9033.918000000001,2993.147,0.20960397720336915,physical_screen,12836.846153846154,3566.8076923076924
pp_nav_01649,navigable,78,indochina_region,butalin,5566.781,548.323,0.09843215942382813,physical_screen,11997.25,3567.8333333333335
pp_nav_01650,navigable,79,south_china_region,ningpu,1392.228,296.045,0.26612701416015627,physical_screen,12668.9375,3576.2708333333335
pp_nav_01651,navigable,85,south_china_region,xuanhua_nanning,658.948,128.632,0.0998870849609375,physical_screen,12611.25,3575.7884615384614
pp_nav_01652,navigable,84,south_china_region,ningpu,1256.6680000000001,258.5365,0.0,physical_screen,12640.98,3574.2
pp_nav_01653,navigable,72,south_china_region,xiangshan_xinhui,9138.308,3013.58,0.026301252841949462,physical_screen,12840.52380952381,3582.9761904761904
pp_nav_01654,navigable,79,south_china_region,pangyang,2161.322,355.7605,0.0,physical_screen,12178.75,3593.5416666666665
pp_nav_01655,navigable,81,indochina_region,butalin,5621.341,554.845,0.0,physical_screen,12008.854166666666,3591.1041666666665
pp_nav_01656,barrier,73,nubia_region,qasr_ibrim,3215.723,371.877,0.0,nile_cataract_belt,9151.625,3582.0833333333335
pp_nav_01657,navigable,70,bengal_region,satgaon,651.1220000000001,109.132,0.0,physical_screen,11706.833333333334,3590.5714285714284
pp_nav_01658,navigable,86,south_china_region,chongshan,556.673,108.413,0.0,physical_screen,12582.12962962963,3591.259259259259
pp_nav_01659,barrier,70,nubia_region,daw_sud,3217.121,353.356,0.0,nile_cataract_belt,9128.208333333334,3602.7083333333335
pp_nav_01660,navigable,70,indochina_region,thuy_vi,571.975,103.811,0.0,physical_screen,12435.354166666666,3603.1458333333335
pp_nav_01661,navigable,102,indochina_region,amyint,5676.440500000001,558.703,0.08809892050520352,physical_screen,12023.5,3628.3
pp_nav_01662,improvable,85,south_china_region,jinglong,1814.077,316.141,1.3582548562023657,physical_screen,12283.836734693878,3621.795918367347
pp_nav_01663,navigable,93,indochina_region,wetwin,8297.394,1263.635,0.0006439208984375,physical_screen,12059.218181818182,3623.7272727272725
pp_nav_01664,navigable,82,south_china_region,phong_tho,957.508,135.591,0.0,physical_screen,12392.192307692309,3614.8076923076924
pp_nav_01665,improvable,80,south_china_region,matman,2136.694,346.702,1.2766845703125,physical_screen,12180.9375,3625.4375
pp_nav_01666,barrier,71,nubia_region,faras,3217.156,344.95799999999997,0.0715484619140625,nile_cataract_belt,9110.0,3632.5
pp_nav_01667,improvable,75,indochina_region,quy_hoa,677.564,121.729,0.5983970642089844,physical_screen,12457.979166666666,3628.5208333333335
pp_nav_01668,improvable,82,indochina_region,thuan_chau,1034.1865,144.83499999999998,1.0609832763671876,physical_screen,12411.979166666666,3637.5208333333335
pp_nav_01669,navigable,74,indochina_region,amyint,9392.561,1499.941,0.036220227060096845,physical_screen,12033.9375,3637.7291666666665
pp_nav_01670,navigable,85,indochina_region,tam_dai,1034.527,163.246,0.0,physical_screen,12483.2,3641.34
pp_nav_01671,improvable,56,indochina_region,wetwin,509.02099999999996,106.249,0.5185272216796875,physical_screen,12076.617647058823,3633.4117647058824
pp_nav_01672,navigable,105,bengal_region,samasingha,1256.829,84.714,0.03154322133289237,physical_screen,11491.467741935483,3638.1612903225805
pp_nav_01673,navigable,77,indochina_region,mong_yawng,2141.2045,392.1395,0.6370849609375,physical_screen,12289.833333333334,3649.0416666666665
pp_nav_01674,navigable,79,bengal_region,lai_lin_pi,981.253,78.49199999999999,0.0,physical_screen,11915.9375,3652.3125
pp_nav_01675,navigable,79,indochina_region,mongping,2340.7295000000004,375.43499999999995,0.0,physical_screen,12182.583333333334,3658.4166666666665
pp_nav_01676,navigable,77,indochina_region,tam_dai,744.185,132.77,0.0936863899230957,physical_screen,12479.458333333334,3653.3958333333335
pp_nav_01677,barrier,75,nubia_region,sai,3218.8959999999997,337.07550000000003,0.0,nile_cataract_belt,9093.083333333334,3659.7083333333335
pp_nav_01678,improvable,78,bengal_region,sambalpur,1584.677,109.442,0.434722900390625,physical_screen,11509.8125,3663.7708333333335
pp_nav_01679,navigable,78,indochina_region,mang_viet,1206.3205,171.7055,0.0,physical_screen,12437.1875,3660.3125
pp_nav_01680,navigable,74,indochina_region,pakokku,15058.088,2118.962,0.018865966796875,physical_screen,12015.040816326531,3663.8367346938776
pp_nav_01681,barrier,73,indochina_region,muang_sing,2488.154,454.083,2.8534636735652334,physical_screen,12271.1875,3674.0625
pp_nav_01682,navigable,84,indochina_region,tam_dai,3335.344,525.071,0.04491716318704844,physical_screen,12502.770833333334,3670.7291666666665
pp_nav_01683,navigable,83,indochina_region,da_giang,1394.557,191.09050000000002,0.30582656860351565,physical_screen,12483.270833333334,3679.3541666666665
pp_nav_01684,navigable,62,indochina_region,weithali,1208.271,94.474,0.10206279754638672,physical_screen,11923.805555555555,3683.0833333333335
pp_nav_01685,improvable,66,indochina_region,mang_viet,1327.736,183.129,0.6040283203125,physical_screen,12463.219512195123,3677.268292682927
pp_nav_01686,barrier,76,nubia_region,sai,3224.623,332.0085,0.0,nile_cataract_belt,9076.0625,3685.8958333333335
pp_nav_01687,navigable,81,indochina_region,ban_luang_cheng,561.531,124.89349999999999,0.0,physical_screen,12365.041666666666,3688.5416666666665
pp_nav_01688,improvable,44,indochina_region,mongping,2369.3410000000003,380.193,1.6694554453230506,physical_screen,12178.423076923076,3679.6153846153848
pp_nav_01689,navigable,92,indochina_region,salay,15132.199,2136.1485000000002,0.10621261596679688,physical_screen,12006.722222222223,3698.185185185185
pp_nav_01690,improvable,76,bengal_region,sonepur,2179.048,146.0675,0.424493408203125,physical_screen,11522.125,3685.625
pp_nav_01691,navigable,108,indochina_region,bo_hai_khau,3362.91,604.013,0.0,physical_screen,12523.935483870968,3702.532258064516
pp_nav_01692,navigable,35,indochina_region,mong_hpayak,2607.0795,478.7165,0.188427734375,physical_screen,12261.6,3687.1
pp_nav_01693,barrier,78,indochina_region,mongtung,2697.8365,449.368,5.666607666015625,physical_screen,12180.041666666666,3706.375
pp_nav_01694,navigable,79,bengal_region,athmallik,2312.824,158.351,0.095013427734375,physical_screen,11550.5625,3700.9375
pp_nav_01695,navigable,49,bengal_region,ratnagiri,1011.447,78.849,0.022032785415649413,physical_screen,11634.451612903225,3693.516129032258
pp_nav_01696,improvable,57,indochina_region,vieng_phouka,2664.26,490.5745,0.939398193359375,physical_screen,12249.583333333334,3704.972222222222
pp_nav_01697,barrier,85,nubia_region,sai,3231.152,331.037,0.1799652099609375,nile_cataract_belt,9076.875,3715.0833333333335
pp_nav_01698,navigable,71,bengal_region,narsinghpur,2433.376,196.155,0.32671966552734377,physical_screen,11594.875,3707.25
