from,to,state,cost_profile,shore
pp_nav_01373,fengqiu,navigable,navigable,True
pp_nav_01373,changyuan,navigable,navigable,True
pp_nav_01373,dongming,navigable,navigable,True
pp_nav_01374,ongoulastoga,navigable,navigable,True
pp_nav_01374,pp_nav_01391,navigable,navigable,False
pp_nav_01374,hogehege,navigable,navigable,True
pp_nav_01374,cussate,navigable,navigable,True
pp_nav_01374,cootcla,navigable,navigable,True
pp_nav_01375,pp_nav_01386,improvable,improvable,False
pp_nav_01375,tutilcoya,improvable,improvable,True
pp_nav_01375,utiangue,improvable,improvable,True
pp_nav_01375,anoixi,improvable,improvable,True
pp_nav_01376,pp_nav_01397,navigable,navigable,False
pp_nav_01376,huayin,navigable,navigable,True
pp_nav_01376,hedong,navigable,navigable,True
pp_nav_01376,ruicheng,navigable,navigable,True
pp_nav_01376,tongzhou,navigable,navigable,True
pp_nav_01376,heyang_xian,navigable,navigable,True
pp_nav_01376,linjin,navigable,navigable,True
pp_nav_01377,pp_nav_01398,navigable,navigable,False
pp_nav_01377,rahba,navigable,navigable,True
pp_nav_01377,abu_kemal,navigable,navigable,True
pp_nav_01377,busayrah,navigable,navigable,True
pp_nav_01378,pp_nav_01389,navigable,navigable,False
pp_nav_01378,xiaxian,navigable,navigable,True
pp_nav_01378,pinglu,navigable,navigable,True
pp_nav_01378,mianchi,navigable,navigable,True
pp_nav_01378,xinan,navigable,navigable,True
pp_nav_01378,yuanqu,navigable,navigable,True
pp_nav_01378,jiyuan,navigable,navigable,True
pp_nav_01379,pp_nav_01394,navigable,navigable,False
pp_nav_01379,utsutigway,navigable,navigable,True
pp_nav_01379,callamaco,navigable,navigable,True
pp_nav_01379,hytop,navigable,navigable,True
pp_nav_01380,pp_nav_01405,improvable,improvable,False
pp_nav_01380,samarra,improvable,improvable,True
pp_nav_01380,tikrit,improvable,improvable,True
pp_nav_01381,pp_nav_01404,navigable,navigable,False
pp_nav_01381,tutilpinco,navigable,navigable,True
pp_nav_01381,calpista,navigable,navigable,True
pp_nav_01381,utiangue,navigable,navigable,True
pp_nav_01381,quigate,navigable,navigable,True
pp_nav_01382,taposa,improvable,improvable,True
pp_nav_01382,pp_nav_01399,improvable,improvable,False
pp_nav_01382,quizquiz,improvable,improvable,True
pp_nav_01382,quigate,improvable,improvable,True
pp_nav_01382,pacaha,improvable,improvable,True
pp_nav_01383,pp_nav_01385,navigable,navigable,False
pp_nav_01383,pp_nav_01390,improvable,improvable,False
pp_nav_01383,gongxian,navigable,navigable,True
pp_nav_01383,xingyang,navigable,navigable,True
pp_nav_01383,guancheng_zhengzhou,navigable,navigable,True
pp_nav_01383,yuanyang,navigable,navigable,True
pp_nav_01383,wuzhi,navigable,navigable,True
pp_nav_01383,wenxian,navigable,navigable,True
pp_nav_01384,lamayuru,improvable,improvable,True
pp_nav_01385,kaifeng,navigable,navigable,True
pp_nav_01385,fengqiu,navigable,navigable,True
pp_nav_01385,guancheng_zhengzhou,navigable,navigable,True
pp_nav_01385,zhongmu,navigable,navigable,True
pp_nav_01385,yuanyang,navigable,navigable,True
pp_nav_01386,pp_nav_01407,navigable,navigable,False
pp_nav_01386,ayays,navigable,navigable,True
pp_nav_01386,utiangue,navigable,navigable,True
pp_nav_01387,lanyang,navigable,navigable,True
pp_nav_01388,jijial,navigable,navigable,True
pp_nav_01388,baligram,navigable,navigable,True
pp_nav_01389,pp_nav_01397,navigable,navigable,False
pp_nav_01389,ruicheng,navigable,navigable,True
pp_nav_01389,shanxian,navigable,navigable,True
pp_nav_01389,lingbao,navigable,navigable,True
pp_nav_01389,pinglu,navigable,navigable,True
pp_nav_01389,mianchi,navigable,navigable,True
pp_nav_01390,mengjin,improvable,improvable,True
pp_nav_01390,gongxian,improvable,improvable,True
pp_nav_01390,mengxian,improvable,improvable,True
pp_nav_01390,wenxian,improvable,improvable,True
pp_nav_01391,pp_nav_01396,navigable,navigable,False
pp_nav_01391,hogehege,navigable,navigable,True
pp_nav_01391,cootcla,navigable,navigable,True
pp_nav_01392,lungkya,navigable,navigable,True
pp_nav_01392,sailahai,navigable,navigable,True
pp_nav_01393,pp_nav_01410,improvable,improvable,False
pp_nav_01393,agror,improvable,improvable,True
pp_nav_01393,baligram,improvable,improvable,True
pp_nav_01394,pp_nav_01401,improvable,improvable,False
pp_nav_01394,koasati,navigable,navigable,True
pp_nav_01394,callamaco,navigable,navigable,True
pp_nav_01394,hytop,navigable,navigable,True
pp_nav_01395,pp_nav_01412,navigable,navigable,False
pp_nav_01395,aha_macav,navigable,navigable,True
pp_nav_01395,halchidoma,navigable,navigable,True
pp_nav_01396,pp_nav_01401,improvable,improvable,False
pp_nav_01396,koasati,navigable,navigable,True
pp_nav_01396,hogehege,navigable,navigable,True
pp_nav_01396,cootcla,navigable,navigable,True
pp_nav_01397,huayin,navigable,navigable,True
pp_nav_01397,ruicheng,navigable,navigable,True
pp_nav_01397,lingbao,navigable,navigable,True
pp_nav_01397,wenxiang,navigable,navigable,True
pp_nav_01398,abu_kemal,navigable,navigable,True
pp_nav_01398,anah,navigable,navigable,True
pp_nav_01399,taposa,navigable,navigable,True
pp_nav_01399,pp_nav_01413,navigable,navigable,False
pp_nav_01399,quigualtam,navigable,navigable,True
pp_nav_01399,anilco,navigable,navigable,True
pp_nav_01399,quigate,navigable,navigable,True
pp_nav_01400,quge,barrier,barrier,True
pp_nav_01400,lungkya,barrier,barrier,True
pp_nav_01400,muxihe,barrier,barrier,True
pp_nav_01401,koasati,improvable,improvable,True
pp_nav_01402,pp_nav_01409,improvable,improvable,False
pp_nav_01402,jalalabad,improvable,improvable,True
pp_nav_01402,asadabad_kunar,improvable,improvable,True
pp_nav_01402,lalpur,improvable,improvable,True
pp_nav_01403,anah,navigable,navigable,True
pp_nav_01403,haditha,navigable,navigable,True
pp_nav_01404,pp_nav_01415,navigable,navigable,False
pp_nav_01404,pp_nav_01417,navigable,navigable,False
pp_nav_01404,tutilpinco,navigable,navigable,True
pp_nav_01404,anilco,navigable,navigable,True
pp_nav_01405,pp_nav_01416,navigable,navigable,False
pp_nav_01405,samarra,navigable,navigable,True
pp_nav_01405,ukbara,navigable,navigable,True
pp_nav_01406,anah,navigable,navigable,True
pp_nav_01407,pp_nav_01415,navigable,navigable,False
pp_nav_01407,ayays,navigable,navigable,True
pp_nav_01408,haditha,navigable,navigable,True
pp_nav_01409,pp_nav_01414,improvable,improvable,False
pp_nav_01409,jalalabad,improvable,improvable,True
pp_nav_01409,peshawar,improvable,improvable,True
pp_nav_01409,lalpur,improvable,improvable,True
pp_nav_01409,mardan,improvable,improvable,True
pp_nav_01410,pp_nav_01414,improvable,improvable,False
pp_nav_01410,pp_nav_01418,improvable,improvable,False
pp_nav_01410,attock,improvable,improvable,True
pp_nav_01410,sherwan,improvable,improvable,True
pp_nav_01410,agror,improvable,improvable,True
pp_nav_01410,peshawar,improvable,improvable,True
pp_nav_01410,baligram,improvable,improvable,True
pp_nav_01410,mardan,improvable,improvable,True
pp_nav_01411,pp_nav_01419,navigable,navigable,False
pp_nav_01411,haditha,navigable,navigable,True
pp_nav_01411,hit,navigable,navigable,True
pp_nav_01411,ar_rabb,navigable,navigable,True
pp_nav_01412,pp_nav_01420,navigable,navigable,False
pp_nav_01412,halchidoma,navigable,navigable,True
pp_nav_01413,pp_nav_01417,navigable,navigable,False
pp_nav_01413,pp_nav_01421,navigable,navigable,False
pp_nav_01413,quigualtam,navigable,navigable,True
pp_nav_01413,anilco,navigable,navigable,True
pp_nav_01414,peshawar,navigable,navigable,True
pp_nav_01414,mardan,navigable,navigable,True
pp_nav_01415,tutilpinco,navigable,navigable,True
pp_nav_01415,ayays,navigable,navigable,True
pp_nav_01415,anilco,navigable,navigable,True
pp_nav_01416,pp_nav_01425,navigable,navigable,False
pp_nav_01416,samarra,navigable,navigable,True
pp_nav_01416,khalis,navigable,navigable,True
pp_nav_01416,baqubah,navigable,navigable,True
pp_nav_01416,ukbara,navigable,navigable,True
pp_nav_01417,anilco,navigable,navigable,True
pp_nav_01418,pp_nav_01428,improvable,improvable,False
pp_nav_01418,attock,improvable,improvable,True
pp_nav_01418,pindi_gheb,improvable,improvable,True
pp_nav_01418,kohat,improvable,improvable,True
pp_nav_01418,peshawar,improvable,improvable,True
pp_nav_01418,mardan,improvable,improvable,True
pp_nav_01419,hit,navigable,navigable,True
pp_nav_01419,ar_rabb,navigable,navigable,True
pp_nav_01419,al_anbar,navigable,navigable,True
pp_nav_01420,pp_nav_01437,improvable,improvable,False
pp_nav_01420,halchidoma,navigable,navigable,True
pp_nav_01420,kwatsaan,navigable,navigable,True
pp_nav_01421,pp_nav_01430,navigable,navigable,False
pp_nav_01421,quigualtam,navigable,navigable,True
pp_nav_01421,anilco,navigable,navigable,True
pp_nav_01421,guachoyo,navigable,navigable,True
pp_nav_01422,pp_nav_01427,navigable,navigable,False
pp_nav_01422,winnee,navigable,navigable,True
pp_nav_01422,santee,navigable,navigable,True
pp_nav_01422,hymahi,navigable,navigable,True
pp_nav_01422,etiwan,navigable,navigable,True
pp_nav_01423,pp_nav_01439,navigable,navigable,False
pp_nav_01423,naguatex,navigable,navigable,True
pp_nav_01423,amaye,navigable,navigable,True
pp_nav_01424,charleston_harbor,navigable,navigable,False
pp_nav_01424,winyah,navigable,navigable,True
pp_nav_01425,pp_nav_01441,navigable,difficult,False
pp_nav_01425,baghdad,navigable,navigable,True
pp_nav_01425,dayr_aqul,navigable,navigable,True
pp_nav_01425,an_nil,navigable,navigable,True
pp_nav_01425,baqubah,navigable,navigable,True
pp_nav_01425,ukbara,navigable,navigable,True
pp_nav_01426,pp_nav_01440,navigable,navigable,False
pp_nav_01426,tiou,navigable,navigable,True
pp_nav_01426,koroa,navigable,navigable,True
pp_nav_01427,pp_nav_01433,navigable,navigable,False
pp_nav_01427,wando,navigable,navigable,True
pp_nav_01427,winnee,navigable,navigable,True
pp_nav_01427,winyah,navigable,navigable,True
pp_nav_01427,etiwan,navigable,navigable,True
pp_nav_01428,pp_nav_01442,navigable,navigable,False
pp_nav_01428,dinkot,navigable,navigable,True
pp_nav_01428,isakhel,navigable,navigable,True
pp_nav_01428,pindi_gheb,navigable,navigable,True
pp_nav_01428,kohat,navigable,navigable,True
pp_nav_01429,pp_nav_01445,navigable,navigable,False
pp_nav_01429,baghdad,navigable,navigable,True
pp_nav_01429,karbala,navigable,navigable,True
pp_nav_01429,al_anbar,navigable,navigable,True
pp_nav_01430,yazoo,navigable,navigable,True
pp_nav_01430,pp_nav_01451,navigable,navigable,False
pp_nav_01430,quigualtam,navigable,navigable,True
pp_nav_01430,guachoyo,navigable,navigable,True
pp_nav_01430,tunica,navigable,navigable,True
pp_nav_01431,zhaoxin,navigable,navigable,True
pp_nav_01431,wuhe,navigable,navigable,True
pp_nav_01431,linhuai,navigable,navigable,True
pp_nav_01432,pp_nav_01435,navigable,difficult,False
pp_nav_01432,pp_nav_01438,improvable,improvable,False
pp_nav_01432,rasyal,navigable,navigable,True
pp_nav_01432,kishtwar,navigable,navigable,True
pp_nav_01432,banihal,navigable,navigable,True
pp_nav_01432,udamphur,navigable,navigable,True
pp_nav_01433,wando,navigable,navigable,True
pp_nav_01433,charleston_harbor,navigable,navigable,False
pp_nav_01433,winyah,navigable,navigable,True
pp_nav_01434,pp_nav_01454,navigable,navigable,False
pp_nav_01434,gujrat,navigable,navigable,True
pp_nav_01434,kohtali,navigable,navigable,True
pp_nav_01434,khewra,navigable,navigable,True
pp_nav_01434,dina,navigable,navigable,True
pp_nav_01435,kishtwar,navigable,difficult,True
pp_nav_01436,pp_nav_01443,navigable,navigable,False
pp_nav_01436,zhongli,navigable,navigable,True
pp_nav_01436,zhaoxin,navigable,navigable,True
pp_nav_01436,wuhe,navigable,navigable,True
pp_nav_01437,kwatsaan,improvable,improvable,True
pp_nav_01438,pp_nav_01456,improvable,improvable,False
pp_nav_01438,gujrat,improvable,improvable,True
pp_nav_01438,rasyal,improvable,improvable,True
pp_nav_01438,sialkot,improvable,improvable,True
pp_nav_01438,jammu,improvable,improvable,True
pp_nav_01438,udamphur,improvable,improvable,True
pp_nav_01438,bhimber,improvable,improvable,True
pp_nav_01439,pp_nav_01462,improvable,improvable,False
pp_nav_01439,naguatex,navigable,navigable,True
pp_nav_01439,doustioni,navigable,navigable,True
pp_nav_01440,yazoo,navigable,navigable,True
pp_nav_01440,pp_nav_01457,navigable,navigable,False
pp_nav_01440,koroa,navigable,navigable,True
pp_nav_01441,pp_nav_01450,navigable,difficult,False
pp_nav_01441,dayr_aqul,navigable,difficult,True
pp_nav_01441,an_nil,navigable,difficult,True
pp_nav_01442,dinkot,navigable,navigable,True
pp_nav_01442,isakhel,navigable,navigable,True
pp_nav_01443,pp_nav_01453,navigable,navigable,False
pp_nav_01443,guzhen,navigable,navigable,True
pp_nav_01443,xiacai,navigable,navigable,True
pp_nav_01443,zhongli,navigable,navigable,True
pp_nav_01443,huaiyuan,navigable,navigable,True
pp_nav_01443,wuhe,navigable,navigable,True
pp_nav_01444,pp_nav_01446,barrier,barrier,False
pp_nav_01444,pp_nav_01449,barrier,barrier,False
pp_nav_01444,shangjin,barrier,barrier,True
pp_nav_01444,xunyang,barrier,barrier,True
pp_nav_01445,pp_nav_01470,navigable,navigable,False
pp_nav_01445,baghdad,navigable,navigable,True
pp_nav_01445,karbala,navigable,navigable,True
pp_nav_01445,an_nil,navigable,navigable,True
pp_nav_01445,kufa,navigable,navigable,True
pp_nav_01445,hillah,navigable,navigable,True
pp_nav_01446,yun,navigable,navigable,True
pp_nav_01446,pp_nav_01447,improvable,improvable,False
pp_nav_01446,shangjin,navigable,navigable,True
pp_nav_01446,xunyang,navigable,navigable,True
pp_nav_01446,yunxi,navigable,navigable,True
pp_nav_01446,huanglong,navigable,navigable,True
pp_nav_01447,yun,improvable,improvable,True
pp_nav_01447,pp_nav_01458,improvable,improvable,False
pp_nav_01447,wudang,improvable,improvable,True
pp_nav_01447,huanglong,improvable,improvable,True
pp_nav_01448,pp_nav_01459,navigable,navigable,False
pp_nav_01448,taliepacana,navigable,navigable,True
pp_nav_01448,consha,navigable,navigable,True
pp_nav_01449,xunyang,barrier,barrier,True
pp_nav_01449,xicheng,barrier,barrier,True
pp_nav_01449,goupingguan,barrier,barrier,True
pp_nav_01450,pp_nav_01455,navigable,difficult,False
pp_nav_01450,dayr_aqul,navigable,difficult,True
pp_nav_01450,an_nil,navigable,difficult,True
pp_nav_01450,numaniyyah,navigable,difficult,True
pp_nav_01451,yazoo,navigable,navigable,True
pp_nav_01451,pp_nav_01457,navigable,navigable,False
pp_nav_01451,pp_nav_01469,improvable,improvable,False
pp_nav_01451,tunica,navigable,navigable,True
pp_nav_01452,pp_nav_01474,navigable,navigable,False
pp_nav_01452,tensas,navigable,navigable,True
pp_nav_01452,ouachita,navigable,navigable,True
pp_nav_01453,pp_nav_01461,navigable,navigable,False
pp_nav_01453,xiacai,navigable,navigable,True
pp_nav_01453,shouchun,navigable,navigable,True
pp_nav_01453,yingshang,navigable,navigable,True
pp_nav_01454,pp_nav_01464,navigable,navigable,False
pp_nav_01454,gujrat,navigable,navigable,True
pp_nav_01454,busal,navigable,navigable,True
pp_nav_01454,khewra,navigable,navigable,True
pp_nav_01454,bhera,navigable,navigable,True
pp_nav_01455,pp_nav_01460,navigable,difficult,False
pp_nav_01455,dayr_aqul,navigable,difficult,True
pp_nav_01455,numaniyyah,navigable,difficult,True
pp_nav_01455,bakusaya,navigable,difficult,True
pp_nav_01455,wasit,navigable,difficult,True
pp_nav_01456,pp_nav_01467,navigable,navigable,False
pp_nav_01456,gujrat,navigable,navigable,True
pp_nav_01456,busal,navigable,navigable,True
pp_nav_01456,eminabad,navigable,navigable,True
pp_nav_01456,sialkot,navigable,navigable,True
pp_nav_01457,yazoo,navigable,navigable,True
pp_nav_01457,tunica,navigable,navigable,True
pp_nav_01458,pp_nav_01473,improvable,improvable,False
pp_nav_01458,fancheng,improvable,improvable,True
pp_nav_01458,wudang,improvable,improvable,True
pp_nav_01458,gucheng,improvable,improvable,True
pp_nav_01458,guanghua,improvable,improvable,True
pp_nav_01459,pp_nav_01480,navigable,navigable,False
pp_nav_01459,tombigbee,navigable,navigable,True
pp_nav_01459,consha,navigable,navigable,True
pp_nav_01460,pp_nav_01479,navigable,difficult,False
pp_nav_01460,bakusaya,navigable,difficult,True
pp_nav_01460,al_tib,navigable,difficult,True
pp_nav_01460,wasit,navigable,difficult,True
pp_nav_01461,shouchun,navigable,navigable,True
pp_nav_01461,huoqiu,navigable,navigable,True
pp_nav_01461,yingshang,navigable,navigable,True
pp_nav_01462,pp_nav_01481,improvable,improvable,False
pp_nav_01462,ya_ttaish,improvable,improvable,True
pp_nav_01462,doustioni,improvable,improvable,True
pp_nav_01463,pp_nav_01466,navigable,navigable,False
pp_nav_01463,humati,navigable,navigable,True
pp_nav_01463,mabila,navigable,navigable,True
pp_nav_01463,piachi,navigable,navigable,True
pp_nav_01463,atahachi,navigable,navigable,True
pp_nav_01464,shahpur,navigable,navigable,True
pp_nav_01464,khushab,navigable,navigable,True
pp_nav_01464,khewra,navigable,navigable,True
pp_nav_01464,bhera,navigable,navigable,True
pp_nav_01465,pp_nav_01482,navigable,navigable,False
pp_nav_01465,dinkot,navigable,navigable,True
pp_nav_01465,dera_ismail_khan,navigable,navigable,True
pp_nav_01465,bhakkar,navigable,navigable,True
pp_nav_01466,pp_nav_01472,navigable,navigable,False
pp_nav_01466,tohome,navigable,navigable,True
pp_nav_01466,mabila,navigable,navigable,True
pp_nav_01466,piachi,navigable,navigable,True
pp_nav_01467,pp_nav_01483,navigable,difficult,False
pp_nav_01467,busal,navigable,navigable,True
pp_nav_01467,eminabad,navigable,navigable,True
pp_nav_01467,pindi_bhattian,navigable,navigable,True
pp_nav_01467,lalian,navigable,navigable,True
pp_nav_01468,pp_nav_01489,improvable,improvable,False
pp_nav_01468,zhaohua,improvable,improvable,True
pp_nav_01468,puan,improvable,improvable,True
pp_nav_01468,cangxi,improvable,improvable,True
pp_nav_01468,miangu,improvable,improvable,True
pp_nav_01469,yazoo,improvable,improvable,True
pp_nav_01469,pp_nav_01485,improvable,improvable,False
pp_nav_01469,tensas,improvable,improvable,True
pp_nav_01469,chittaloosa,improvable,improvable,True
pp_nav_01469,tunica,improvable,improvable,True
pp_nav_01470,pp_nav_01490,navigable,navigable,False
pp_nav_01470,kufa,navigable,navigable,True
pp_nav_01470,hillah,navigable,navigable,True
pp_nav_01470,qadisiyyah,navigable,navigable,True
pp_nav_01471,taixing,navigable,navigable,True
pp_nav_01471,dantu,navigable,navigable,True
pp_nav_01472,pp_nav_01487,navigable,navigable,False
pp_nav_01472,tombigbee,navigable,navigable,True
pp_nav_01472,tohome,navigable,navigable,True
pp_nav_01473,yicheng,improvable,improvable,True
pp_nav_01473,pp_nav_01486,improvable,improvable,False
pp_nav_01473,xiangyang,improvable,improvable,True
pp_nav_01473,fancheng,improvable,improvable,True
pp_nav_01473,gucheng,improvable,improvable,True
pp_nav_01474,pp_nav_01496,navigable,navigable,False
pp_nav_01474,tensas,navigable,navigable,True
pp_nav_01474,catahoula,navigable,navigable,True
pp_nav_01475,danyang,improvable,improvable,True
pp_nav_01475,dantu,improvable,improvable,True
pp_nav_01475,wujin,improvable,improvable,True
pp_nav_01476,shahpur,navigable,navigable,True
pp_nav_01477,danyang,improvable,improvable,True
pp_nav_01477,dantu,improvable,improvable,True
pp_nav_01477,jintan,improvable,improvable,True
pp_nav_01478,taixing,navigable,navigable,True
pp_nav_01478,yantze_estuary,navigable,navigable,False
pp_nav_01478,dantu,navigable,navigable,True
pp_nav_01478,jiangyin,navigable,navigable,True
pp_nav_01478,wujin,navigable,navigable,True
pp_nav_01479,pp_nav_01493,navigable,difficult,False
pp_nav_01479,abdas,navigable,difficult,True
pp_nav_01479,al_madar,navigable,difficult,True
pp_nav_01479,al_tib,navigable,difficult,True
pp_nav_01479,wasit,navigable,difficult,True
pp_nav_01480,pp_nav_01497,navigable,navigable,False
pp_nav_01480,tombigbee,navigable,navigable,True
pp_nav_01480,escatawppa,navigable,navigable,True
pp_nav_01481,pp_nav_01492,navigable,navigable,False
pp_nav_01481,ya_ttaish,navigable,navigable,True
pp_nav_01481,calcasieu,navigable,navigable,True
pp_nav_01482,pp_nav_01504,navigable,navigable,False
pp_nav_01482,karor,navigable,navigable,True
pp_nav_01482,karor_2,navigable,navigable,True
pp_nav_01482,dera_ismail_khan,navigable,navigable,True
pp_nav_01482,bhakkar,navigable,navigable,True
pp_nav_01483,pp_nav_01491,navigable,difficult,False
pp_nav_01483,sillanwali,navigable,difficult,True
pp_nav_01483,chiniot,navigable,difficult,True
pp_nav_01483,pindi_bhattian,navigable,difficult,True
pp_nav_01483,lalian,navigable,difficult,True
pp_nav_01484,pp_nav_01498,navigable,navigable,False
pp_nav_01484,wujiang_yingtian,navigable,navigable,True
pp_nav_01484,shangyuan,navigable,navigable,True
pp_nav_01484,jiangning,navigable,navigable,True
pp_nav_01484,hezhou_he,navigable,navigable,True
pp_nav_01484,wuhu,navigable,navigable,True
pp_nav_01484,dangtu,navigable,navigable,True
pp_nav_01485,pp_nav_01508,improvable,improvable,False
pp_nav_01485,tensas,navigable,navigable,True
pp_nav_01485,chittaloosa,navigable,navigable,True
pp_nav_01485,natchez,navigable,navigable,True
pp_nav_01485,catahoula,navigable,navigable,True
pp_nav_01486,yicheng,navigable,navigable,True
pp_nav_01486,pp_nav_01506,navigable,navigable,False
pp_nav_01486,xiangyang,navigable,navigable,True
pp_nav_01486,fengle,navigable,navigable,True
pp_nav_01486,zhongxiang,navigable,navigable,True
pp_nav_01487,pp_nav_01503,navigable,navigable,False
pp_nav_01487,tombigbee,navigable,navigable,True
pp_nav_01487,tohome,navigable,navigable,True
pp_nav_01488,pp_nav_01495,barrier,barrier,False
pp_nav_01488,sarahan,barrier,barrier,True
pp_nav_01488,nako,barrier,barrier,True
pp_nav_01489,pp_nav_01509,improvable,improvable,False
pp_nav_01489,cangxi,navigable,navigable,True
pp_nav_01489,langzhong,navigable,navigable,True
pp_nav_01489,nanbu,navigable,navigable,True
pp_nav_01490,pp_nav_01501,navigable,navigable,False
pp_nav_01490,samawa,navigable,navigable,True
pp_nav_01490,hillah,navigable,navigable,True
pp_nav_01490,qadisiyyah,navigable,navigable,True
pp_nav_01491,pp_nav_01494,navigable,difficult,False
pp_nav_01491,pp_nav_01513,navigable,difficult,False
pp_nav_01491,sillanwali,navigable,difficult,True
pp_nav_01491,jhang,navigable,difficult,True
pp_nav_01491,chiniot,navigable,difficult,True
pp_nav_01492,pp_nav_01510,navigable,navigable,False
pp_nav_01492,kisatchie,navigable,navigable,True
pp_nav_01492,calcasieu,navigable,navigable,True
pp_nav_01493,pp_nav_01518,navigable,difficult,False
pp_nav_01493,abdas,navigable,difficult,True
pp_nav_01493,al_madar,navigable,difficult,True
pp_nav_01494,sillanwali,navigable,navigable,True
pp_nav_01494,mankera,navigable,navigable,True
pp_nav_01495,pp_nav_01507,barrier,barrier,False
pp_nav_01495,sarahan,barrier,barrier,True
pp_nav_01495,suket,barrier,barrier,True
pp_nav_01496,pp_nav_01510,navigable,navigable,False
pp_nav_01496,pp_nav_01511,navigable,navigable,False
pp_nav_01496,kisatchie,navigable,navigable,True
pp_nav_01496,opelousa,navigable,navigable,True
pp_nav_01496,catahoula,navigable,navigable,True
pp_nav_01497,pp_nav_01503,navigable,navigable,False
pp_nav_01497,pp_nav_01526,navigable,navigable,False
pp_nav_01497,tombigbee,navigable,navigable,True
pp_nav_01497,tohome,navigable,navigable,True
pp_nav_01497,escatawppa,navigable,navigable,True
pp_nav_01498,pp_nav_01514,navigable,navigable,False
pp_nav_01498,tongling,navigable,navigable,True
pp_nav_01498,hezhou_he,navigable,navigable,True
pp_nav_01498,fanchang,navigable,navigable,True
pp_nav_01498,wuwei,navigable,navigable,True
pp_nav_01498,wuhu,navigable,navigable,True
pp_nav_01499,rosetta_mouth,navigable,navigable,False
pp_nav_01499,pp_nav_01531,navigable,navigable,False
pp_nav_01499,rashid,navigable,navigable,True
pp_nav_01499,damanhur,navigable,navigable,True
pp_nav_01499,el_burullus,navigable,navigable,True
pp_nav_01499,el_mahalla,navigable,navigable,True
pp_nav_01499,fuwa,navigable,navigable,True
pp_nav_01500,pp_nav_01502,improvable,improvable,False
pp_nav_01500,pp_nav_01507,barrier,barrier,False
pp_nav_01500,kahlur,navigable,navigable,True
pp_nav_01500,suket,navigable,navigable,True
pp_nav_01501,pp_nav_01515,navigable,navigable,False
pp_nav_01501,samawa,navigable,navigable,True
pp_nav_01501,nasiriyah,navigable,navigable,True
pp_nav_01501,hillah,navigable,navigable,True
pp_nav_01502,pp_nav_01525,improvable,improvable,False
pp_nav_01502,kahlur,improvable,improvable,True
pp_nav_01502,sirhind,improvable,improvable,True
pp_nav_01502,kutlehar,improvable,improvable,True
pp_nav_01502,rahon,improvable,improvable,True
pp_nav_01503,tombigbee,navigable,navigable,True
pp_nav_01503,tohome,navigable,navigable,True
pp_nav_01504,pp_nav_01539,navigable,navigable,False
pp_nav_01504,karor,navigable,navigable,True
pp_nav_01504,karor_2,navigable,navigable,True
pp_nav_01504,dera_ghazi_khan,navigable,navigable,True
pp_nav_01505,pp_nav_01521,barrier,barrier,False
pp_nav_01505,gonjo,navigable,difficult,True
pp_nav_01505,tangkya,navigable,difficult,True
pp_nav_01505,jomda,navigable,difficult,True
pp_nav_01505,katok,navigable,difficult,True
pp_nav_01505,kharak,navigable,difficult,True
pp_nav_01506,pp_nav_01536,navigable,navigable,False
pp_nav_01506,shayang,navigable,navigable,True
pp_nav_01506,fengle,navigable,navigable,True
pp_nav_01506,zhongxiang,navigable,navigable,True
pp_nav_01506,shipai,navigable,navigable,True
pp_nav_01507,suket,barrier,barrier,True
pp_nav_01508,pp_nav_01511,improvable,improvable,False
pp_nav_01508,pp_nav_01528,improvable,improvable,False
pp_nav_01508,natchez,improvable,improvable,True
pp_nav_01508,opelousa,improvable,improvable,True
pp_nav_01508,catahoula,improvable,improvable,True
pp_nav_01508,itihumma,improvable,improvable,True
pp_nav_01509,pp_nav_01534,improvable,improvable,False
pp_nav_01509,nanchong,improvable,improvable,True
pp_nav_01509,xiangru,improvable,improvable,True
pp_nav_01509,yilong,improvable,improvable,True
pp_nav_01509,nanbu,improvable,improvable,True
pp_nav_01510,kisatchie,navigable,navigable,True
pp_nav_01510,opelousa,navigable,navigable,True
pp_nav_01511,opelousa,navigable,navigable,True
pp_nav_01511,catahoula,navigable,navigable,True
pp_nav_01512,pp_nav_01519,navigable,navigable,False
pp_nav_01512,pp_nav_01524,navigable,navigable,False
pp_nav_01512,kapurthala,navigable,navigable,True
pp_nav_01512,fatehabad,navigable,navigable,True
pp_nav_01512,hajner,navigable,navigable,True
pp_nav_01512,jalandhar,navigable,navigable,True
pp_nav_01512,firozpur,navigable,navigable,True
pp_nav_01512,kasur,navigable,navigable,True
pp_nav_01513,jhang,navigable,navigable,True
pp_nav_01513,mankera,navigable,navigable,True
pp_nav_01513,shorkot,navigable,navigable,True
pp_nav_01514,pp_nav_01540,navigable,navigable,False
pp_nav_01514,guichi,navigable,navigable,True
pp_nav_01514,tongling,navigable,navigable,True
pp_nav_01514,wuwei,navigable,navigable,True
pp_nav_01514,zongyang,navigable,navigable,True
pp_nav_01515,pp_nav_01529,navigable,navigable,False
pp_nav_01515,samawa,navigable,navigable,True
pp_nav_01515,nasiriyah,navigable,navigable,True
pp_nav_01515,suq_al_shuyukh,navigable,navigable,True
pp_nav_01515,al_qatr,navigable,navigable,True
pp_nav_01516,pp_nav_01551,barrier,barrier,False
pp_nav_01516,zhanggu,barrier,barrier,True
pp_nav_01516,durgyeling,barrier,barrier,True
