location_tag,original_levels,remaining_levels,original_coastal,new_coastal
cesis,1,1,False,False
tu_nedhe,4,4,False,False
fuyang,1,1,False,False
cibadak,2,2,True,True
targoviste,1,1,False,False
suqian,5,5,False,True
wuxi,3,3,False,True
hezhou_he,5,5,False,True
dongliu,5,5,False,True
lujiang_luzhou,1,1,False,False
taihe,2,2,False,False
yunhe,1,1,False,False
xianju,1,1,False,False
le_lude,1,1,False,False
st_at_imcets,3,3,False,False
vila_vicosa,1,1,False,False
bordowa,5,5,False,False
pokiok,3,3,False,False
usun,5,5,False,False
gokseong,1,1,False,False
shenyang,2,2,False,False
kayabi,5,5,False,False
yongan_youzhou,1,1,False,False
etrek,1,1,True,True
sukadana,2,2,True,True
mandor,3,3,True,True
uleaborg,1,1,True,True
drastar,5,5,False,True
konyovo,5,5,False,False
katok,3,3,False,False
ondaimas,5,5,False,True
nogui,5,5,False,False
privas,3,3,False,True
rotenburg,1,1,False,False
qingshen,3,3,False,False
santok,1,1,False,False
baochang_nanxiong,1,1,False,False
iiq,3,3,True,True
attikamagen,1,1,False,False
bonghwa,1,1,False,False
tukulan,4,4,False,False
sheulec,2,2,False,False
sumino,1,1,False,False
wolow,2,2,False,True
shuihui,1,1,False,False
mongtung,4,4,False,False
chistamikap,5,5,False,False
maingkwan,2,2,False,False
nishiusuki,1,1,False,False
praiba_sul,5,5,False,False
nguera,5,5,False,False
kyyrola,3,3,False,False
yizhou_tengzhou,1,1,False,False
hita,1,1,False,False
utlandet,3,3,True,True
oono_bungo,1,1,False,False
yanranay,1,1,False,False
tula,1,1,False,False
batete,4,4,False,False
simsir,1,1,False,False
verkh_chebula,3,3,False,False
aikana,1,1,False,False
chorten_nyima,1,1,False,False
nagaradalaax,1,1,False,False
ufa,3,3,False,False
oladjau,5,5,False,False
norman_wells,1,1,False,False
kolno,1,1,False,False
seongju,2,2,False,False
uryupin,1,1,False,False
moura,2,2,False,False
luocheng,3,3,False,False
ava_canoeiro,5,5,False,False
yingcheng,1,1,False,False
debyosy,1,1,False,False
zhaldama,1,1,False,False
marimba,3,3,False,False
vstrechny,1,1,False,False
uzes,3,3,False,True
tudeshk,1,1,False,False
guangzhou,3,3,False,False
kyat_kala,3,3,False,False
vershinino,1,1,False,False
stung_treng,5,5,False,True
xerente,5,5,False,False
lyon,5,5,False,True
chastye,3,3,False,True
lappo,1,1,False,False
purnia,5,5,False,True
messalonskee,2,2,False,False
kalala_kazemba,1,1,False,False
bia_mbya,5,5,False,False
lebesby,1,1,True,True
onkobagag,1,1,False,False
khakhaly,4,4,False,True
muarakaman,5,5,False,False
tih_go_tel,1,1,False,False
kutarka,3,3,False,False
poltsamaa,1,1,False,False
putyatino,3,3,False,True
guwinmal,1,1,True,True
troyes,1,1,False,False
pyeonggang,1,1,False,False
kitchissippi,5,5,False,False
minden,2,2,False,True
maguela,2,2,False,False
strehaia,1,1,False,False
lheidlit_en,5,5,False,False
ossabaw,1,1,True,True
choconta,1,1,False,False
reading,1,1,False,True
shopando,3,3,False,False
alexeyevskaya,2,2,False,False
maerkang,3,3,False,False
kuala_kampar,1,1,True,True
oleshia,5,5,True,True
sittaung,3,3,True,True
pakaasnovos,2,2,False,False
watonwan,1,1,False,False
kitsai,1,1,False,False
binayakpur,2,2,False,False
seongcheon,1,1,False,False
khaiylmysh,1,1,False,False
nahavand,1,1,False,False
burga,2,2,False,False
megrino,1,1,False,False
taihe_dali,1,1,False,False
toho,2,2,False,False
yakkajari,1,1,False,False
popowa_gora,1,1,False,False
luoxiu,3,3,False,False
cangxi,3,3,False,False
jaminjung,5,5,True,True
cayubaba,5,5,False,False
varamin,1,1,False,False
kolchugino,3,3,False,False
warendorf,1,1,False,False
vitry_aux_loges,1,1,False,False
mocana,4,4,True,True
changtai,2,2,False,False
sakminskoye_vodokhranilishche,1,1,False,False
atikaki,1,1,False,False
gapsan,1,1,False,False
uiju,5,5,True,True
muconda,1,1,False,False
traianopolis,5,5,True,True
tillamook,1,1,True,True
onseong,3,3,True,True
qalai_khumb,3,3,False,False
kostroma,3,3,False,True
sakju,3,3,False,False
takhtoyamsk,1,1,True,True
oahaha,5,5,False,False
yichuan,3,3,False,False
hamburg,3,3,True,True
koponovo,3,3,False,True
winneway,5,5,False,False
sapukaia,5,5,False,False
yalarrnga,2,2,False,False
illescas,1,1,False,False
vitry_en_pertois,1,1,False,False
murri,5,5,True,True
campinas,5,5,False,False
magyarovar,4,4,False,True
ado_ekiti,1,1,False,False
akwatia,1,1,False,False
bana,2,2,False,False
kyyindy,5,5,False,True
chalancon,1,1,False,False
matapesatakun,1,1,False,False
wang_pho,2,2,False,False
sakai_echizen,5,5,True,True
kuse,2,2,False,False
tharawal,1,1,True,True
ban_luang_cheng,3,3,False,False
caroni,5,5,False,True
porangatu,5,5,False,False
latje_latje,2,2,False,False
ceheng,3,3,False,False
gogai,1,1,False,False
poshekhonye,2,2,False,False
achim,2,2,False,True
toro,1,1,False,False
moloskovitsa,1,1,False,False
sklad,1,1,False,False
sorachi,5,5,False,False
zica,1,1,False,False
guatacuba,5,5,False,False
kalispel,3,3,False,False
hezhou,3,3,False,False
mozhino,1,1,False,False
kostopil,1,1,False,False
parnagua,1,1,False,False
aracuai,5,5,False,False
abimatinu,5,5,False,False
xincheng_xincheng,4,4,False,False
ushytsia,2,2,False,False
sekili,1,1,False,False
pitkachi,1,1,False,False
chunoyar,2,2,False,False
wadian,1,1,False,False
qonirat,3,3,False,False
chom_khao_maneerat,5,5,False,False
kashima,2,2,True,True
ramu,1,1,True,True
fas_papua,1,1,True,True
sorochinskaya,1,1,False,False
paro,1,1,False,False
kazhi,5,5,False,False
geshitsa,5,5,False,False
ibi,5,5,False,False
berezhnyany,1,1,False,False
nsolu,2,2,True,True
prizren,5,5,False,False
mendetna,1,1,False,False
hochob,1,1,False,False
kichkas,3,3,False,True
nong_bok,5,5,False,False
myedu,4,4,False,True
isenga,1,1,False,False
mugi,1,1,False,False
toki,5,5,False,False
espopolames,1,1,False,False
almaty,2,2,False,False
gaocheng,1,1,False,False
hasar,5,5,False,False
yaqan_nukiy,2,2,False,False
bolshevo,1,1,False,False
kamchatsk,3,3,True,True
kalapuya,5,5,False,False
sunkoshi,1,1,False,False
yoshiki,1,1,False,False
wahachee,5,5,False,False
aruamu,5,5,True,True
pomorye,5,5,True,True
boluo,3,3,False,False
kwahada,1,1,False,False
raipur_bengal,2,2,False,False
yama_jap,2,2,False,False
njambi,1,1,False,False
kirovskiy,1,1,True,True
mantago,2,2,False,False
siliguri,2,2,False,False
sigdal,1,1,False,False
valkumey,1,1,False,False
pingwu,1,1,False,False
gananoque,4,4,True,True
guiling,5,5,False,False
cacequi,1,1,False,False
khanashin,2,2,False,False
pyay,5,5,False,True
yundin,1,1,False,False
yahyali,1,1,False,False
bife,2,2,True,True
jinghai,5,5,True,True
kricatije,1,1,False,False
luninets,1,1,False,False
bakhtinsky,5,5,False,False
kanchapur,3,3,False,False
puvina_padangile,2,2,False,False
maitomoni_ohe,1,1,False,False
porto_tibirica,5,5,False,False
yunyang,5,5,False,True
angers,5,5,False,True
kovda,1,1,True,True
pskov,2,2,False,False
chudovo,5,5,False,True
kaprun,1,1,False,False
kremenets,1,1,False,False
kalmius,2,2,False,False
akwen,5,5,False,False
jokkmokk,3,3,False,False
syuldyukar,3,3,False,False
chain_chaitun,2,2,True,True
kamor,2,2,False,False
tsa_tinne,5,5,False,False
kadur,1,1,False,False
bukhara,2,2,False,False
baru,1,1,True,True
turciansky_svaty_martin,1,1,False,False
mrauk_u,3,3,False,False
balikley,1,1,True,True
piratinin,5,5,True,True
ybiti,2,2,False,False
hoifa,5,5,False,False
caratunk,1,1,False,False
guaxule,1,1,False,False
sharu,2,2,False,False
mangala,2,2,False,False
wuliehe,1,1,True,True
xunyang,5,5,False,False
sho,3,3,False,False
schweinitz,2,2,False,True
adzera,1,1,False,False
sershul,1,1,False,False
gerit,5,5,False,False
budjanga,1,1,False,False
beylagan,5,5,False,False
paruhuya,1,1,False,False
qashliq,4,4,False,True
mang_viet,3,3,False,False
tuyetah,2,2,False,False
hulu_seruyan,5,5,False,False
piripucu,1,1,False,False
chai_nat,3,3,False,True
plasencia,2,2,False,False
uru_pa_in,3,3,False,False
akhalkalaki,1,1,False,False
khaqmar,1,1,False,False
najama,2,2,False,False
towosaghy,5,5,False,True
xixiang,2,2,False,False
naumburg,1,1,False,False
tawahka,3,3,True,True
shexian_cizhou,1,1,False,False
felvint,1,1,False,False
cozia,1,1,False,False
salvaterra,2,2,False,True
kayagar,5,5,False,False
brvenik,1,1,False,False
xualae,1,1,False,False
jiyin,3,3,False,False
tetyushi,4,4,False,True
strzelce_opolskie,1,1,False,False
sampheling,1,1,False,False
tucho,4,4,False,False
kanthi,2,2,True,True
olenda,2,2,False,False
rajanari,3,3,False,False
okam,2,2,True,True
bororos,5,5,False,False
educhanka,5,5,False,False
menlu,1,1,False,False
verkhotomsk,3,3,False,False
ansbach,1,1,False,False
yangjiang,2,2,True,True
kengtung,2,2,False,False
argun,1,1,False,False
hulu_telen,5,5,False,False
oliveira,1,1,False,False
ryrkaypiy,5,5,False,False
chuhuiv,1,1,False,False
gresi,1,1,True,True
xicheng,3,3,False,False
nitahende,1,1,False,False
beya,5,5,False,False
jishi,3,3,False,False
puyu_huapi,2,2,True,True
kisenge,2,2,False,False
pachina,3,3,True,True
caloosahatchee,2,2,True,True
padas,2,2,True,True
kwachal,1,1,False,False
chagu,3,3,False,False
sodankyla,5,5,False,False
halchidoma,3,3,False,False
schwyz,1,1,False,False
wied,3,3,False,True
helong,1,1,False,False
icabaqua,2,2,True,True
chainpur,3,3,False,False
hlucin,1,1,False,False
ruyuan,2,2,False,False
akokpaq,5,5,True,True
st_johann,1,1,False,False
forcalquier,1,1,False,False
chiripa,5,5,False,False
nambu,1,1,True,True
weskarini,1,1,False,False
xicallanco,4,4,True,True
araska,3,3,False,False
ita_cuara,5,5,False,False
t_aaku,2,2,True,True
maracoa,5,5,False,False
cais,5,5,False,False
changan,5,5,False,False
pervouralsk,1,1,False,False
mucajai,5,5,False,False
feldbach,1,1,False,False
itanagar,5,5,False,False
itaboa,5,5,False,False
silam,2,2,False,False
durbe,1,1,True,True
siberia_kuytun,2,2,False,False
kainsky_pas,1,1,False,False
soboloox,3,3,False,False
ferrara,3,3,False,True
fucheng_hejian,1,1,False,False
atikokiwam,1,1,False,False
yangzhou,2,2,False,False
tzunuun,1,1,False,False
qinghe,1,1,False,False
ganserndorf,1,1,False,True
batamay,5,5,False,False
nyrob,5,5,False,False
minisink,1,1,False,False
pakokku,5,5,False,True
lucheng_luan,1,1,False,False
grenland,5,5,False,False
caftacha,1,1,False,False
ponoi,1,1,True,True
alat,1,1,False,False
kajkwakratxi,5,5,False,False
sandonnino,3,3,False,True
sauipe,1,1,True,True
luoshan,1,1,False,False
oswegatchie,1,1,False,False
melamela,2,2,True,True
oyem,2,2,False,False
mumbos,5,5,False,False
aslan_horod,3,3,False,True
sheohar,2,2,False,False
andimeshk,2,2,False,False
chirki,1,1,False,False
talmas_ata,1,1,False,False
cheremkhovo,5,5,False,False
kalmanka,5,5,False,False
sungai_lati,3,3,True,True
khamakar,2,2,False,False
adyumba,5,5,True,True
guarzo,1,1,False,False
ishimbay,2,2,False,False
prathai_saman,5,5,False,False
cahiague,1,1,False,False
minduso,2,2,False,False
toogee,5,5,True,True
torres_novas,2,2,False,True
kuchaky,1,1,False,False
ichagarh,2,2,False,False
wangan,1,1,False,False
yukonda,4,4,False,True
quibala,1,1,False,False
obishikokaang,2,2,False,False
squamish,2,2,True,True
paranabuku,4,4,False,False
chucutitlan,5,5,True,True
yuskus,5,5,False,False
kangu,3,3,False,False
beja_TUN,1,1,False,False
sakawyiniw,3,3,False,False
laian,1,1,False,False
mum,5,5,False,False
novosyolovo,4,4,False,False
phetchaburi,1,1,True,True
liubech,5,5,False,False
pinerolo,1,1,False,False
lamatama,5,5,False,False
madi_yuanling,3,3,False,False
longa,2,2,False,False
demerara,2,2,True,True
phakant,5,5,False,False
linhuan,1,1,False,False
mindon,5,5,False,True
quwo,1,1,False,False
bimbia,3,3,True,True
bukawa,1,1,True,True
zouxian,1,1,False,False
liambye,2,2,False,False
lega_kongo,3,3,False,False
amnye_machen,3,3,False,False
otadaonanis,3,3,True,True
khirkhira,2,2,False,False
jagaraga,5,5,False,False
guichita,1,1,False,False
curruhuinca,5,5,False,False
arona,5,5,False,False
malyy_uran,1,1,False,False
balrampur,2,2,False,False
kapuas,5,5,False,False
solothurn,3,3,False,False
napochi,1,1,False,False
novy_bykhaw,2,2,False,False
minnewawa,1,1,False,False
gucheng,3,3,False,True
zimba,3,3,False,False
jyekundo,2,2,False,False
briviesca,1,1,False,False
funil,5,5,False,False
acoroazes,4,4,False,False
ostrovskoye,5,5,False,True
anavik,2,2,True,True
xam_neua,1,1,False,False
ajuchitlan,3,3,False,False
tamu,5,5,False,False
rozhyshche,1,1,False,False
rechytsa,5,5,False,False
khadanzaa,2,2,False,False
shanggao,2,2,False,False
wanggika,1,1,False,False
chillan,1,1,False,False
kaitangata,3,3,True,True
ijathibe_wapta,1,1,False,False
kaweinag,2,2,True,True
siya,5,5,False,True
istakhr,1,1,False,False
scheibbs,3,3,False,False
maruf,1,1,False,False
rudnya_pontic,1,1,False,False
uwharrie,2,2,False,False
tomakivka,5,5,False,True
amstetten,3,3,False,True
ontaretse,1,1,False,False
chatata,1,1,False,False
freistadt,3,3,False,True
nacogdoches,1,1,False,False
muong_luan,1,1,False,False
wycombe,1,1,False,True
schleiz,1,1,False,False
legnica,2,2,False,True
birzai,1,1,False,False
ebeex,1,1,False,False
mariocai,5,5,True,True
lyubytino,2,2,False,False
suan,1,1,False,False
purubora,1,1,False,False
miyoshi_shikoku,1,1,False,False
gechak,3,3,False,False
yagalingu,1,1,False,False
pelmo,1,1,False,False
szamotuly,1,1,False,False
brass,4,4,True,True
shapoquate,1,1,False,False
askino,2,2,False,False
beloretsk,1,1,False,False
mubami,2,2,False,False
tanjung_palas,3,3,True,True
qichun,5,5,False,True
jeminay,5,5,False,False
kien_kuol,1,1,False,False
coatzacoalco,5,5,True,True
tompo,2,2,False,False
aluksne,1,1,False,False
yaguari_guazu,5,5,False,True
puri_simao,1,1,False,False
minkaniciciw,1,1,False,False
yongjia,2,2,True,True
muskegon,1,1,True,True
kengkham,5,5,False,False
chateaudun,1,1,False,False
halych,1,1,False,False
vardo,2,2,True,True
achaka,1,1,False,False
tulsa,5,5,False,False
kamyshnoye,3,3,False,False
otuke,1,1,False,False
lunan,1,1,False,False
wahemen,1,1,False,False
nevel,1,1,False,False
longchuan_xunzhou,5,5,False,False
generostee,1,1,False,False
glukharinyi,3,3,False,False
araripocone,5,5,False,False
kagoma,2,2,False,False
oro_win,2,2,False,False
shifang,1,1,False,False
aquileia,1,1,True,True
dengfeng,1,1,False,False
steyr,2,2,False,False
tchoukafala,1,1,False,False
tula_ark,3,3,False,False
hulu_kapuas,2,2,False,False
mbya,3,3,False,False
sylgy_ytar,5,5,False,False
idah,5,5,False,True
noto_ussuri,5,5,False,False
awadh,4,4,False,False
blain,1,1,True,True
tehcha,4,4,False,False
saratoga,5,5,False,False
el_mahalla,1,1,False,True
qalyub,1,1,False,True
el_bahnasa,4,4,False,True
bemanevika,5,5,True,True
sandrakatsy,2,2,True,True
andevoranto,5,5,True,True
vilamatsa,1,1,True,True
ampotaka,3,3,False,False
ambositra,2,2,False,False
mahabo,2,2,False,False
soalara,2,2,True,True
rasanga,1,1,True,True
el_balyana,4,4,False,True
pibor,2,2,False,False
east_shangana,5,5,False,False
pogoro,5,5,False,False
abbeville,1,1,True,True
ndorwa,2,2,False,False
acholi,5,5,False,False
east_gogo,1,1,False,False
ngibelai,1,1,False,False
north_shirima,2,2,False,False
madanda,2,2,False,False
nindi,3,3,False,False
ilchamu,1,1,False,False
tokat,1,1,False,False
bayburt,1,1,False,False
hasankale,1,1,False,False
zakho,1,1,False,False
urfa,3,3,False,False
iskenderun,2,2,True,True
sason,1,1,False,False
diyarbekir,1,1,False,False
enez,2,2,True,True
cemisgezek,2,2,False,False
malatya,3,3,False,False
goksun,1,1,False,False
beypazari,1,1,False,False
dasmenda,1,1,False,False
bandirma,2,2,True,True
gordes,1,1,False,False
nalli,1,1,False,False
altintas,1,1,False,False
anavarza,1,1,False,False
saumur,3,3,False,True
kahta,3,3,False,False
hafik,1,1,False,False
homs,1,1,False,False
masyaf,1,1,False,False
erbil,2,2,False,False
anah,3,3,False,False
kufa,3,3,False,False
bakusaya,3,3,False,True
abadan,4,4,True,True
nasiriyah,3,3,False,False
manbij,3,3,False,False
tupirvialuit,1,1,True,True
quijos,2,2,False,False
tadlyeoan,1,1,False,False
canela_ramkokamekra,1,1,False,False
aguacana,1,1,False,False
marind,5,5,True,True
orasul_de_floci,5,5,False,True
lenape,1,1,False,False
kichera,2,2,False,False
yucundeq,1,1,False,False
amahami,3,3,False,False
occaneechi,1,1,False,True
yunxi,3,3,False,False
lamas,5,5,False,False
nasacauso,3,3,False,False
longamo,2,2,False,False
kamashikamach,3,3,False,False
churkampa,3,3,False,False
bhurwara,3,3,False,False
mechelen,1,1,False,True
segyan_kyuyol,5,5,False,False
falam,3,3,False,False
camusu_aike,1,1,True,True
sakya,2,2,False,False
yaguarzongo,5,5,False,False
mattawishkwia,1,1,False,False
kitchawanc,3,3,False,True
xinfeng,2,2,False,False
ongkakaringa,1,1,False,False
matabichuan,5,5,False,False
huaman_karpa,1,1,False,False
zambrow,1,1,False,False
tesinigh,1,1,False,False
pesaguan,1,1,True,True
namewaminikan,1,1,False,False
barkdiz,1,1,False,False
belchite,2,2,False,True
boojwiikwedong,1,1,True,True
cotapampa,5,5,False,False
dong_lakhon,5,5,True,True
quetzalla,1,1,True,True
lulong,1,1,False,False
itaba,1,1,False,False
marapa,3,3,False,False
nari_nari,5,5,False,False
dobrush,2,2,False,False
ogiciza_wakpa,2,2,False,False
dzongkar,1,1,False,False
kazungala,3,3,False,False
guerande,2,2,True,True
kanegaok,1,1,False,False
ayodhya,5,5,True,True
otse,2,2,True,True
orayvi,1,1,False,False
krowathunkkooloong,1,1,True,True
guarayo,2,2,False,False
chennur,5,5,False,False
shchuchyn,1,1,False,False
zhaoban,2,2,False,False
rudnik_poland,1,1,False,False
hardoi,1,1,False,False
wachigari,5,5,False,False
yamparaez,1,1,False,False
pingle,5,5,False,False
kashechewan,5,5,True,True
khornabuji,1,1,False,False
catchacoma,1,1,False,False
monghyr,5,5,False,True
nessoneick,1,1,False,True
samaqua,2,2,False,False
waskasoo,1,1,False,False
muichi,4,4,False,False
ganatchio,5,5,True,True
yguazu,5,5,False,False
qianyang_yuanzhou,5,5,False,False
dzogang,3,3,False,False
purwalingga,2,2,True,True
nyawaygi,1,1,True,True
han,1,1,True,True
brioude,1,1,False,False
veesky,2,2,False,True
connatachequa,3,3,False,False
binmatshua,2,2,False,False
khalangsha,5,5,False,False
wusa,1,1,False,False
suksun,1,1,False,False
ayvu_pora,5,5,False,False
oviedo,1,1,False,False
wieliczka,1,1,False,True
opoa,1,1,False,False
manzanares,1,1,False,False
barunggam,1,1,False,False
malacca,1,1,True,True
novoaidar,1,1,False,False
bulamu,2,2,False,False
rzhev,1,1,False,False
longxi_gongchang,1,1,False,False
aguyaq,5,5,True,True
epixyu,2,2,False,False
koh_kong,2,2,True,True
twante,5,5,False,True
saskatchewan,3,3,False,False
tuckahoe,2,2,False,False
lamego,5,5,False,True
noadihang,5,5,False,False
weimo,1,1,False,False
herat,1,1,False,False
kumilla,2,2,False,False
yunmeng,1,1,False,False
humar,3,3,False,False
metigoshe,1,1,False,False
tagotoka,2,2,False,False
lianjiang,1,1,True,True
lai_chau,3,3,False,False
goraghat,2,2,False,False
pech,2,2,True,True
kur,2,2,False,False
mauriac,1,1,False,False
curuguaty,1,1,False,False
tolombon,1,1,False,False
syrgan,1,1,False,False
yidu,5,5,False,True
kharak,3,3,False,False
chalten,5,5,False,False
nyarong,2,2,False,False
fengle,3,3,False,True
nyerpicha,1,1,True,True
murghab,1,1,False,False
gubakha,2,2,False,False
khoai_chau,4,4,False,True
gori,1,1,False,False
nayarit,2,2,False,False
ust_maia,5,5,False,False
kheong,3,3,False,False
penukonda,1,1,False,False
tutong,3,3,True,True
ruichang,5,5,False,True
tampu_machay,3,3,False,False
iwo,2,2,False,False
hostoticpac,1,1,False,False
cuicatlan,1,1,False,False
tocaima,5,5,False,False
kalinkavichy,2,2,False,False
makatao,2,2,True,True
kistapinan,5,5,False,False
dieng,1,1,False,False
etzatlan,1,1,False,False
wolinak,5,5,False,True
kuccuntikka,1,1,False,False
guayaquil,5,5,True,True
calli,4,4,False,True
kwatsaan,3,3,False,False
pere,2,2,False,False
thandaunggyi,5,5,False,False
syagannaax,3,3,False,False
dinghu,3,3,False,False
lianzhou,1,1,False,False
tlazcozauhtitlan,5,5,False,False
bar_cg,2,2,True,True
mamyn,5,5,False,False
yedey,4,4,False,False
tala_mugongo,1,1,False,False
chinantlan,1,1,False,False
saint_paul_river,3,3,True,True
lihua,5,5,False,False
kwadacha,2,2,False,False
dergaon,5,5,False,False
amalyk,5,5,False,False
hulu_pawan,5,5,False,False
levaya_khetta,1,1,False,False
limari,1,1,True,True
tollantzinco,1,1,False,False
yuanyang,3,3,False,False
varnavino,1,1,False,False
bokoni,1,1,False,False
cadereyta,1,1,False,False
mikulino,1,1,False,False
tokchen,1,1,False,False
klin,1,1,False,False
avlonya,1,1,True,True
makhtal,3,3,False,False
aullagas,3,3,False,False
yauto,1,1,False,False
asheyi,1,1,False,False
pitlyar,2,2,False,True
huancachaca,1,1,False,False
tugur,1,1,True,True
dobrzyn,3,3,False,True
leping,2,2,False,False
tumeremo,3,3,False,False
la_tour_du_pin,5,5,False,False
megiscane,1,1,False,False
boas,5,5,False,False
yongmingcheng,1,1,True,True
guamanmayo,1,1,True,True
goupingguan,3,3,False,False
dechang,3,3,False,False
wishkahuunu,5,5,False,False
south_molala,1,1,False,False
ugoyan,3,3,False,False
ambam,5,5,False,False
aqush,2,2,False,False
palekh,2,2,False,False
opequon,5,5,False,False
bridger,1,1,False,False
mulian,1,1,False,False
belaga,5,5,False,False
tak,1,1,False,False
nomatsigenga,5,5,False,False
devadurga,3,3,False,False
chongyi,1,1,False,False
mengding,5,5,False,False
bla,2,2,False,False
nagor,1,1,True,True
millcca,2,2,False,False
eiland,1,1,False,False
mahony,4,4,False,False
ahome,1,1,True,True
firozkoh,1,1,False,False
tipsinah,1,1,False,False
mahates,4,4,False,True
mogot,1,1,False,False
mihkwakamiwi_sipiy,1,1,False,False
bole,2,2,False,False
copane,2,2,True,True
uspallata,1,1,False,False
vashki,1,1,False,False
pua,1,1,False,False
nurgan,5,5,True,True
chakaria,1,1,True,True
lacane,1,1,False,False
datta,5,5,True,True
iskanwaya,1,1,False,False
nandun,1,1,False,False
barotse_kongo,1,1,False,False
chiang_dao,1,1,False,False
huitzquilic,1,1,False,False
bislig,1,1,True,True
qala_kohistan,1,1,False,False
muhlhausen,1,1,False,False
zarghun_shahr,1,1,False,False
gowtano,1,1,False,False
kangule,5,5,False,False
diebougou,1,1,False,False
dumba_katola,1,1,False,False
karuk,2,2,False,False
naryn,1,1,False,False
wapikisko,1,1,False,False
pailon,5,5,True,True
samba_kongo,2,2,False,False
dongyang,2,2,False,False
guaquili,1,1,False,False
kafuta,2,2,False,False
muyupampa,1,1,False,False
mulhouse,3,3,False,True
xunka,5,5,False,False
kumak,1,1,False,False
chinunga,1,1,False,False
sura,3,3,False,False
junk_river,5,5,True,True
siklos,1,1,False,False
koochiching,2,2,False,False
olguydakh,3,3,False,False
langzhong,5,5,False,False
tiel,4,4,False,True
rampart,4,4,False,False
arylakh,1,1,False,False
ulakhan_vava,2,2,False,False
machaqa,3,3,False,False
namballe,5,5,False,False
huarong,5,5,False,True
cordoba,1,1,False,True
talok,5,5,False,True
kadyy,5,5,False,True
quillarumiyoc,2,2,False,False
lamjung,2,2,False,False
nguff,2,2,False,False
archar,4,4,False,True
makunda,1,1,False,False
bakele_kongo,5,5,False,False
huaiyuan,5,5,False,False
souma,5,5,False,False
sangar,5,5,False,False
hatunqulla,1,1,False,False
satsukhdin,1,1,False,False
akhsisek,1,1,False,False
dedesi,1,1,False,False
hatun_xauxa,2,2,False,False
khaliajuri,5,5,False,False
alii,1,1,False,False
kibango,1,1,False,False
sagzabad,1,1,False,False
simiti,5,5,False,True
keyauwee,2,2,False,False
yangdi,1,1,False,False
taklung,1,1,False,False
cibuaya,2,2,True,True
pomata,3,3,False,False
tongwe_ambwela,1,1,False,False
yanal_densa,1,1,False,False
tapaktuan,2,2,True,True
paqwayranra,2,2,False,False
mallig,3,3,False,False
bingin,5,5,False,False
gagi,2,2,False,False
krasavino,1,1,False,False
suiyang_guide,5,5,False,False
llampqui,2,2,False,False
tedim,5,5,False,False
letychiv,1,1,False,False
xihua,1,1,False,False
biru,5,5,False,False
donkov,1,1,False,False
somaleh,2,2,False,False
yambadika,1,1,False,False
puctlan,5,5,True,True
rimuka,1,1,False,False
bir,2,2,False,False
oban,1,1,True,True
coleraine,1,1,True,True
sebakwe,1,1,False,False
narsinghpur,4,4,False,False
palghat,1,1,False,False
jayankondam,2,2,False,False
jalandhar,3,3,False,False
urtsun,2,2,False,False
dakawa,1,1,False,False
bellari,2,2,False,False
ghotki,4,4,False,True
bihar_sharif,5,5,False,True
kondagaon,2,2,False,False
buxar,5,5,False,True
taramakau,1,1,True,True
nottingham,1,1,False,True
zaragoza,3,3,False,True
beohari,2,2,False,False
laling,2,2,False,False
abutua,3,3,False,False
utondwe,1,1,True,True
rekapalle,5,5,False,False
kohat,4,4,False,False
ancuase,2,2,False,True
burgos,1,1,False,False
maksi,1,1,False,False
khaniadhana,2,2,False,False
khairpur,3,3,False,False
khategaon,3,3,False,False
suratgarh,5,5,False,False
sipri,1,1,False,False
suket,3,3,False,False
sripura,2,2,False,False
belgaum,1,1,False,False
jijial,3,3,False,False
firozpur,3,3,False,False
bombay,5,5,True,True
patea,2,2,True,True
marwah,1,1,False,False
sehwan,5,5,False,True
shankargah,5,5,False,True
peshawar,5,5,False,False
moro_sindh,4,4,False,True
talwandi,2,2,False,True
jalesar_doab,2,2,False,False
dunfermline,1,1,True,True
lalpur,3,3,False,False
mandore,1,1,False,False
ramkola,2,2,False,False
naggar,1,1,False,False
rajim,5,5,False,False
aklera,1,1,False,False
jawhar,1,1,False,False
tangir,3,3,False,False
jyvaskyla,2,2,False,False
hattfjelldal,1,1,False,False
nakpa,2,2,False,False
ikoyi,1,1,False,False
rio_nunez,5,5,True,True
salde,2,2,False,True
sine_ngayene,2,2,True,True
techiman,1,1,False,False
ukunzu,4,4,False,True
wulensi,2,2,False,False
shenge,2,2,True,True
korhogo,1,1,False,False
arochukwu,5,5,False,False
kelafo,2,2,False,False
agordat,1,1,False,False
kosoge,1,1,False,False
gurghiu,1,1,False,False
dongola,4,4,False,False
puebla_de_montalban,1,1,False,False
sennar,3,3,False,False
ain_farah,1,1,False,False
fazughli,5,5,False,False
tsana,5,5,False,False
fadak,1,1,False,False
sai,4,4,False,False
aheyya_fagg,1,1,False,False
ventspils,1,1,True,True
bafoulabe,5,5,False,False
birnin_zamfara,1,1,False,False
dieribakoro,3,3,False,False
sanguesa,1,1,False,False
carmona,1,1,False,True
moncorvo,2,2,False,False
tamdoult,2,2,False,False
dutse,1,1,False,False
kayes,5,5,False,False
kita,1,1,False,False
nguru,5,5,False,False
rosso,2,2,True,True
bakka,5,5,False,False
gusau,1,1,False,False
fem_mapu,1,1,True,True
poli,2,2,False,False
dhipaesyin,2,2,False,False
cananeia,3,3,True,True
sanzana,1,1,False,False
dantu,5,5,False,True
