location,state,pixels,region,near_location,mean_discharge_m3_s,low_discharge_m3_s,gradient_m_per_km,evidence,river_level,tropical,seasonal,x,y,ocean_connected
pp_nav_00347,navigable,67,france_region,nantes,961.573,321.988,0.18086395263671876,reach:Loire:river;reach:Loire:sea,3,False,False,7629.958333333333,2088.375,True
pp_nav_00348,navigable,80,steppes_region,rechnoye,8147.132,2641.597,0.008249563019539817,reach:Volga:river,1,False,False,9848.708333333334,2095.0,True
pp_nav_00349,navigable,13,france_region,saumur,772.141,267.857,3.0312963177690664,reach:Loire:river,0,False,False,7684.25,2087.25,True
pp_nav_00350,navigable,78,steppes_region,tana,952.892,283.531,1.3350277291390082,reach:Don:river;reach:Don:sea,0,False,False,9497.22,2095.08,True
pp_nav_00351,navigable,15,france_region,nantes,997.859,332.535,0.07249240279197693,reach:Loire:river;reach:Loire:sea,0,False,False,7609.666666666667,2093.3333333333335,True
pp_nav_00352,navigable,73,carpathia_region,solt,2321.186,1392.564,0.21662445068359376,reach:Danube:river,4,False,False,8552.791666666666,2111.5,True
pp_nav_00353,navigable,62,steppes_region,rohat_kermen,1500.353,1004.225,0.0,reach:Dnieper:river,3,False,False,9219.354166666666,2113.8541666666665,True
pp_nav_00354,navigable,78,steppes_region,khosheutovo,8120.848,2634.485,0.0,reach:Volga:river,1,False,False,9872.25,2116.5416666666665,True
pp_nav_00355,navigable,58,canada_region,andawaohie,12152.347,9091.685,0.0,reach:St. Lawrence:river;reach:St. Lawrence:sea,5,False,False,4434.0625,2127.1041666666665,True
pp_nav_00356,navigable,69,france_region,chalon_sur_saone,402.74850000000004,152.0675,0.08785223266300879,reach:Rhone/Saone:river,2,False,False,7914.25,2138.7083333333335,True
pp_nav_00357,navigable,77,steppes_region,aslan_horod,1502.173,1004.227,0.08059213867587262,reach:Dnieper:river;reach:Dnieper:sea,3,False,False,9190.125,2129.2083333333335,True
pp_nav_00358,navigable,73,carpathia_region,tolna,2322.682,1344.287,0.14686114947320766,reach:Danube:river,4,False,False,8551.5625,2146.3541666666665,True
pp_nav_00359,navigable,75,steppes_region,krasny_yar,8102.217,2620.324,0.11578453189758454,reach:Volga:river,1,False,False,9890.729166666666,2144.5208333333335,True
pp_nav_00360,navigable,68,canada_region,wolinak,11952.795,9040.548999999999,0.009737777709960937,reach:St. Lawrence:sea,5,False,False,4402.708333333333,2142.2083333333335,True
pp_nav_00361,navigable,28,steppes_region,ordu_bazar,1550.77,1021.05,0.05031461007893086,reach:Dnieper:river;reach:Dnieper:sea,5,False,False,9169.9,2136.45,True
pp_nav_00362,navigable,69,canada_region,masolian,10995.64,8723.6345,0.0,reach:St. Lawrence:sea,5,False,False,4374.9375,2162.4375,True
pp_nav_00363,navigable,70,france_region,lyon,494.20799999999997,187.476,0.0,reach:Rhone/Saone:river,3,False,False,7908.5625,2173.8125,True
pp_nav_00364,navigable,51,steppes_region,krasny_yar,8103.126,2620.387,0.0790070001900149,reach:Volga:river;reach:Volga:sea,0,False,False,9906.766666666666,2166.733333333333,True
pp_nav_00365,navigable,67,carpathia_region,mohacs,2270.344,1329.474,0.1591523616948486,reach:Danube:river,4,False,False,8547.604166666666,2177.8958333333335,True
pp_nav_00366,improvable,72,canada_region,kemoimenahan,10168.171,8332.393,0.030451249028069317,reach:St. Lawrence:river;reach:St. Lawrence:sea,5,False,False,4352.166666666667,2187.6666666666665,True
pp_nav_00367,navigable,8,france_region,rochefort,168.618,44.621,0.03207216262817383,reach:Charente:river;reach:Charente:sea,1,False,False,7643.6,2176.4,True
pp_nav_00368,navigable,78,france_region,saintes,130.5705,35.013000000000005,0.03207216262817383,reach:Charente:river;reach:Charente:sea,2,False,False,7656.75,2185.375,True
pp_nav_00369,navigable,77,france_region,cognac,61.803,16.369,0.8022598266601563,reach:Charente:river,1,False,False,7691.5,2190.5416666666665,True
pp_nav_00370,navigable,73,balkan_region,sisak,198.468,104.526,0.10750184390575873,reach:Danube:river,1,False,False,8432.354166666666,2196.1041666666665,True
pp_nav_00371,navigable,9,steppes_region,astrakhan,8110.338,2609.97,0.13123550415039062,reach:Volga:river;reach:Volga:sea,0,False,False,9889.4,2188.6,True
pp_nav_00372,navigable,66,france_region,tournon,1119.9465,693.2384999999999,0.4737152099609375,reach:Rhone/Saone:river,3,False,False,7908.75,2207.0833333333335,True
pp_nav_00373,navigable,21,france_region,cognac,85.963,22.239,2.397109603881836,reach:Charente:river,1,False,False,7676.307692307692,2192.3846153846152,True
pp_nav_00374,navigable,68,balkan_region,vukovar,2762.848,1581.634,0.1476818353373278,reach:Danube:river,4,False,False,8554.625,2206.5416666666665,True
pp_nav_00375,improvable,67,canada_region,kemoimenahan,9033.707,7745.625,0.13846164659701965,reach:St. Lawrence:sea,5,False,False,4330.395833333333,2213.8958333333335,True
pp_nav_00376,navigable,81,italy_region,legnago,193.768,48.803,0.37855358068807154,reach:Adige:river,1,False,False,8203.916666666666,2219.5416666666665,True
pp_nav_00377,navigable,79,balkan_region,dubica,405.437,171.537,0.006703222782571302,reach:Danube:river,1,False,False,8455.375,2216.6666666666665,True
pp_nav_00378,navigable,75,balkan_region,isaccea,6645.3099999999995,3938.1355000000003,0.03782560040202513,reach:Danube:sea,4,False,False,8975.3125,2215.0416666666665,True
pp_nav_00379,navigable,78,balkan_region,ilok,2789.513,1599.019,0.21266138254881312,reach:Danube:river,4,False,False,8580.541666666666,2222.1666666666665,True
pp_nav_00380,navigable,78,balkan_region,tulcea,6750.823,4016.719,0.024812616657205827,reach:Danube:sea,5,False,False,9007.583333333334,2224.0,True
pp_nav_00381,improvable,72,canada_region,ahkwesasne,8041.97,7234.141,0.001359443901367318,reach:St. Lawrence:sea,5,False,False,4299.583333333333,2231.0833333333335,True
pp_nav_00382,navigable,77,carpathia_region,viziru,6235.68,3720.507,0.0,reach:Danube:river;reach:Danube:sea,4,False,False,8961.145833333334,2239.8958333333335,True
pp_nav_00383,navigable,63,france_region,tournon,1158.16,702.9635,0.6966178208479458,reach:Rhone/Saone:river,3,False,False,7910.791666666667,2240.8333333333335,True
pp_nav_00384,navigable,77,balkan_region,gradiski_brod,539.535,214.565,0.2760207504023821,reach:Danube:river,1,False,False,8485.145833333334,2228.2291666666665,True
pp_nav_00385,navigable,29,balkan_region,tulcea,6745.018,3982.709,0.0,reach:Danube:river;reach:Danube:sea,5,False,False,9033.777777777777,2225.722222222222,True
pp_nav_00386,navigable,77,balkan_region,petrovaradin,3707.881,1997.0970000000002,0.0,reach:Danube:river,4,False,False,8611.395833333334,2235.6041666666665,True
pp_nav_00387,navigable,69,italy_region,rovigo,206.362,61.477,0.26382126273537526,reach:Adige:river;reach:Adige:sea,1,False,False,8233.121951219513,2229.170731707317,True
pp_nav_00388,navigable,71,italy_region,cremona,1383.549,806.575,0.2652434295046221,reach:Po:river,3,False,False,8142.041666666667,2232.0,True
pp_nav_00389,navigable,20,italy_region,piacenza,1059.963,629.852,0.23320159912109376,reach:Po:river,1,False,False,8121.6,2230.9,True
pp_nav_00390,navigable,77,balkan_region,doboj,880.952,408.344,0.21017913818359374,reach:Danube:river,3,False,False,8515.895833333334,2233.4791666666665,True
pp_nav_00391,navigable,70,italy_region,ferrara,1807.338,1195.293,0.038180413143678336,reach:Po:river;reach:Po:sea,3,False,False,8238.270833333334,2237.3541666666665,True
pp_nav_00392,navigable,80,italy_region,ostiglia,1718.153,1086.007,0.32422609329223634,reach:Po:river,1,False,False,8197.0,2235.0416666666665,True
pp_nav_00393,navigable,69,france_region,benauges,460.645,134.5595,0.22314891815185547,reach:Dordogne:river;reach:Dordogne:sea;reach:Garonne/Gironde:river;reach:Garonne/Gironde:sea,2,False,False,7669.229166666667,2241.3333333333335,True
pp_nav_00394,navigable,82,italy_region,parma,1474.2804999999998,910.7375,0.2876443754060125,reach:Po:river,3,False,False,8172.229166666667,2238.9791666666665,True
pp_nav_00395,navigable,84,italy_region,ficarolo,1735.928,1103.153,0.2327615333938401,reach:Po:river,3,False,False,8207.458333333334,2242.0,True
pp_nav_00396,navigable,80,balkan_region,srebrenik,1083.35,482.873,0.09038400688397878,reach:Danube:river,3,False,False,8547.479166666666,2242.1875,True
pp_nav_00397,improvable,70,east_coast_region,kaniatarahontsi,7847.5325,7095.5,0.009204864501953125,reach:St. Lawrence:sea,4,False,False,4267.291666666667,2246.7916666666665,True
pp_nav_00398,navigable,73,balkan_region,sabac,1439.296,588.293,0.0647125244140625,reach:Danube:river,3,False,False,8578.625,2241.8333333333335,True
pp_nav_00399,navigable,21,italy_region,ferrara,1773.599,1153.792,0.038180413143678336,reach:Po:river,0,False,False,8218.266666666666,2242.4666666666667,True
pp_nav_00400,navigable,63,france_region,sauveterre_de_guyenne,311.1035,86.768,0.0,reach:Dordogne:river;reach:Dordogne:sea,0,False,False,7693.289473684211,2246.9473684210525,True
pp_nav_00401,navigable,63,italy_region,comacchio,1807.338,1195.293,0.038180413143678336,reach:Po:river;reach:Po:sea,0,False,False,8237.054054054053,2249.108108108108,True
pp_nav_00402,navigable,74,balkan_region,debrc,1451.112,592.616,0.07677230834960938,reach:Danube:river,3,False,False,8599.770833333334,2255.4791666666665,True
pp_nav_00403,navigable,69,balkan_region,belgrad,5186.148,3153.322,0.0,reach:Danube:river,5,False,False,8624.104166666666,2253.625,True
pp_nav_00404,navigable,81,france_region,bazas,653.739,194.305,0.0,reach:Garonne/Gironde:river,0,False,False,7681.083333333333,2261.75,True
pp_nav_00405,navigable,74,balkan_region,branicevo,5472.264999999999,3324.049,0.090606689453125,reach:Danube:river,4,False,False,8659.625,2255.1666666666665,True
pp_nav_00406,navigable,65,carpathia_region,orasul_de_floci,6007.942,3567.52,0.029984334923987034,reach:Danube:river,4,False,False,8966.395833333334,2271.6041666666665,True
pp_nav_00407,navigable,65,east_coast_region,kaniatarahontsi,7748.285,7026.766,0.0,reach:St. Lawrence:sea,5,False,False,4243.195652173913,2269.695652173913,True
pp_nav_00408,improvable,77,france_region,valence,1412.7885,777.2585,0.5176942831890818,reach:Rhone/Saone:river,3,False,False,7905.458333333333,2275.2916666666665,True
pp_nav_00409,navigable,11,balkan_region,smederevo,5233.13,3157.093,0.184820556640625,reach:Danube:river,0,False,False,8640.0,2259.0,True
pp_nav_00410,navigable,67,balkan_region,visesav,5504.062,3273.343,2.6787384033203123,reach:Danube:river,4,False,False,8709.791666666666,2264.8333333333335,True
pp_nav_00411,navigable,57,balkan_region,kucevo,5489.282,3277.277,3.0440155029296876,reach:Danube:river,4,False,False,8686.914285714285,2264.542857142857,True
pp_nav_00412,navigable,77,france_region,agen,156.44,42.956,0.5376150508366019,reach:Garonne/Gironde:river,5,False,False,7706.104166666667,2278.1875,True
pp_nav_00413,navigable,65,france_region,agen,137.38,36.206,0.9743606567382812,reach:Garonne/Gironde:river,1,False,False,7734.8125,2272.2708333333335,True
pp_nav_00414,navigable,74,balkan_region,visesav,5529.17,3260.307,0.11419999425064206,reach:Danube:river,4,False,False,8722.5,2286.2916666666665,True
pp_nav_00415,navigable,67,balkan_region,drastar,5952.666,3509.932,0.0,reach:Danube:river,5,False,False,8943.229166666666,2290.5625,True
pp_nav_00416,navigable,77,france_region,lectoure,360.337,100.484,0.0,reach:Garonne/Gironde:river,2,False,False,7728.375,2292.75,True
pp_nav_00417,navigable,73,balkan_region,tutrakan,5933.808,3509.349,0.2848371505737305,reach:Danube:river,5,False,False,8906.479166666666,2295.9791666666665,True
pp_nav_00418,navigable,16,france_region,villemur,198.198,52.8,0.4559073169212843,reach:Garonne/Gironde:river,0,False,False,7747.181818181818,2295.0,True
pp_nav_00419,improvable,65,france_region,uzes,1524.294,805.957,0.5896137250695699,reach:Rhone/Saone:river,3,False,False,7905.645833333333,2308.8541666666665,True
pp_nav_00420,navigable,70,balkan_region,vidin,5550.478,3242.371,0.0,reach:Danube:river,4,False,False,8736.645833333334,2307.4375,True
pp_nav_00421,improvable,81,france_region,villemur,139.911,37.569,0.8000434875488281,reach:Garonne/Gironde:river,5,False,False,7749.229166666667,2313.2708333333335,True
pp_nav_00422,navigable,60,balkan_region,ruse,5842.913,3464.396,0.2164298585763011,reach:Danube:river,5,False,False,8873.520833333334,2311.0208333333335,True
pp_nav_00423,navigable,82,balkan_region,lom,5482.981,3199.473,0.08449629250630003,reach:Danube:river,1,False,False,8767.980392156862,2314.098039215686,True
pp_nav_00424,navigable,74,italy_region,poggibonsi,68.97,20.643,2.058243421642295,reach:Arno:river,1,False,False,8196.9375,2317.1041666666665,True
pp_nav_00425,navigable,77,balkan_region,gigen,5550.763,3242.776,0.25261849014553095,reach:Danube:river,5,False,False,8805.020833333334,2319.3958333333335,True
pp_nav_00426,navigable,41,italy_region,pisa,126.532,37.204,0.17330994249206594,reach:Arno:river;reach:Arno:sea,1,False,False,8169.6,2321.1666666666665,True
pp_nav_00427,navigable,75,balkan_region,nikopol,5778.544,3416.102,0.17962521682275576,reach:Danube:river,5,False,False,8841.714285714286,2321.9591836734694,True
pp_nav_00428,navigable,16,italy_region,florence,45.477999999999994,14.0735,0.32773361206054685,reach:Arno:river,1,False,False,8213.6,2323.9,True
pp_nav_00429,improvable,42,france_region,arles,1726.83,855.499,0.18794905892508246,reach:Rhone/Saone:river;reach:Rhone/Saone:sea,0,False,False,7906.307692307692,2332.576923076923,True
pp_nav_00430,navigable,75,east_coast_region,ponkhockie,494.009,267.035,0.0,reach:Hudson:sea,3,False,False,4331.6875,2407.6875,True
pp_nav_00431,navigable,71,italy_region,orte,179.456,82.418,0.09123649597167968,reach:Tiber:river,2,False,False,8261.979166666666,2418.1458333333335,True
pp_nav_00432,navigable,86,east_coast_region,poughkeepsie,668.153,359.54200000000003,0.0,reach:Hudson:sea,0,False,False,4325.4375,2446.2291666666665,True
pp_nav_00433,navigable,29,italy_region,rome,221.01,92.07,0.3658414840698242,reach:Tiber:river;reach:Tiber:sea,2,False,False,8256.4,2439.9,True
pp_nav_00434,navigable,88,east_coast_region,nehantuck,576.398,352.476,0.4171189308166504,reach:Connecticut:river;reach:Connecticut:sea,0,False,False,4389.098039215686,2454.843137254902,True
pp_nav_00435,navigable,80,iberia_region,belchite,457.792,120.967,0.679425048828125,reach:Ebro:river,3,False,False,7667.588235294118,2462.4117647058824,True
pp_nav_00436,navigable,80,east_coast_region,manhattan,723.469,398.641,0.17914736247694274,reach:Hudson:river;reach:Hudson:sea,0,False,False,4326.816326530612,2483.6530612244896,True
pp_nav_00437,improvable,76,iberia_region,caspe,469.3415,124.2515,0.4959421510701152,reach:Ebro:river,3,False,False,7698.291666666667,2472.7291666666665,True
pp_nav_00438,improvable,76,iberia_region,flix,505.309,172.702,0.2836341857910156,reach:Ebro:river,3,False,False,7717.0,2487.9166666666665,True
pp_nav_00439,navigable,15,iberia_region,porto,669.687,111.832,1.4037246704101562,reach:Douro:river;reach:Douro:sea,0,False,False,7300.333333333333,2482.6666666666665,True
pp_nav_00440,improvable,65,iberia_region,lamego,551.188,89.117,3.265345347037023,reach:Douro:river;reach:Douro:sea,5,False,False,7311.604651162791,2487.2558139534885,True
pp_nav_00441,navigable,32,iberia_region,tortosa,427.509,143.43,0.07851497367466753,reach:Ebro:river;reach:Ebro:sea,2,False,False,7719.0,2506.8571428571427,True
pp_nav_00442,navigable,68,east_coast_region,allegheny,978.896,423.0435,2.295482238308465,reach:Mississippi:river,3,False,False,4034.7291666666665,2515.2291666666665,True
pp_nav_00443,navigable,78,east_coast_region,captina,1160.382,490.843,0.1713165283203125,reach:Mississippi:river,3,False,False,4019.8541666666665,2535.3541666666665,True
pp_nav_00444,navigable,12,east_coast_region,allegheny,579.441,228.839,0.0,reach:Mississippi:river,3,False,False,4049.3333333333335,2524.6666666666665,True
pp_nav_00445,navigable,67,east_coast_region,assunpink,365.356,208.522,0.0907318651676178,reach:Delaware:river;reach:Delaware:sea,5,False,False,4275.355555555556,2554.3555555555554,True
pp_nav_00446,navigable,74,east_coast_region,muskingum,1235.9485,514.772,1.8070556640625,reach:Mississippi:river,3,False,False,4008.4166666666665,2570.0416666666665,True
pp_nav_00447,navigable,79,north_china_region,luxian,55.627,13.964,0.08410558700561524,reach:Grand Canal:canal,0,False,False,12999.333333333334,2565.1666666666665,True
pp_nav_00448,navigable,75,north_china_region,wuqing,55.627,13.964,0.08410558700561524,reach:Grand Canal:canal,5,False,False,13017.208333333334,2595.125,True
pp_nav_00449,navigable,67,east_coast_region,onimgohow,1271.71,528.129,0.7371391609351523,reach:Mississippi:river,3,False,False,3987.25,2591.9166666666665,True
pp_nav_00450,navigable,78,great_plains_region,nudarcha,2025.894,891.109,0.22304844156809697,reach:Mississippi:river,4,False,False,3451.0208333333335,2595.7291666666665,True
pp_nav_00451,navigable,67,iberia_region,salvaterra,394.917,62.001,0.2728124598716184,reach:Tagus:river;reach:Tagus:sea,2,False,False,7295.4375,2604.9375,True
pp_nav_00452,navigable,81,great_plains_region,nudarcha,2022.102,902.184,0.2942779541015625,reach:Mississippi:river,4,False,False,3423.25,2603.0,True
pp_nav_00453,navigable,76,east_coast_region,kanawha,1665.0529999999999,687.0530000000001,0.0,reach:Mississippi:river,3,False,False,3968.2291666666665,2612.7708333333335,True
pp_nav_00454,navigable,71,great_plains_region,nudarcha,1986.22,875.269,0.0,reach:Mississippi:river,4,False,False,3393.1666666666665,2606.0833333333335,True
pp_nav_00455,navigable,72,great_plains_region,emasulia,2269.865,1045.635,0.2882048627960302,reach:Mississippi:river,4,False,False,3467.0833333333335,2611.4166666666665,True
pp_nav_00456,navigable,62,east_coast_region,cuttawba,3096.495,1317.6325,0.0,reach:Mississippi:river,4,False,False,3835.0833333333335,2610.9583333333335,True
pp_nav_00457,navigable,79,east_coast_region,cuttawba,2857.509,1218.718,0.0,reach:Mississippi:river,0,False,False,3858.8958333333335,2621.6041666666665,True
pp_nav_00458,navigable,66,great_plains_region,kansas,272.5,110.29,0.0,reach:Mississippi:river,2,False,False,3357.875,2614.1666666666665,True
pp_nav_00459,navigable,8,great_plains_region,kansas,302.15,125.941,2.274039738460866,reach:Mississippi:river,2,False,False,3378.0,2612.0,True
pp_nav_00460,navigable,79,east_coast_region,doeg,356.905,161.8065,3.135943714403508,reach:Potomac:sea,2,False,False,4178.083333333333,2619.7916666666665,True
pp_nav_00461,navigable,74,north_china_region,jinghai,80.111,12.987,0.05256422683932435,reach:Grand Canal:canal,1,False,False,13016.541666666666,2631.0416666666665,True
pp_nav_00462,navigable,71,east_coast_region,kanawha,1691.1129999999998,696.528,0.5076156616210937,reach:Mississippi:river,4,False,False,3951.1458333333335,2627.1041666666665,True
pp_nav_00463,navigable,77,great_plains_region,emasulia,2367.328,1131.045,0.0,reach:Mississippi:river,4,False,False,3489.7708333333335,2632.4375,True
pp_nav_00464,navigable,77,east_coast_region,cuttawba,3259.741,1396.921,0.2051513671875,reach:Mississippi:river,4,False,False,3822.125,2629.875,True
pp_nav_00465,navigable,71,great_plains_region,tamaroa,3282.217,1997.016,0.004078165206951922,reach:Mississippi:river,4,False,False,3579.4166666666665,2629.625,True
pp_nav_00466,navigable,72,east_coast_region,eskalapia,2740.749,1160.133,0.3814727783203125,reach:Mississippi:river,4,False,False,3888.875,2637.25,True
pp_nav_00467,navigable,15,east_coast_region,doeg,360.121,163.625,4.277937805939694,reach:Potomac:sea,1,False,False,4176.333333333333,2634.3333333333335,True
pp_nav_00468,navigable,75,great_plains_region,emasulia,2957.293,1641.227,0.0,reach:Mississippi:river,4,False,False,3528.3541666666665,2635.4791666666665,True
pp_nav_00469,improvable,75,east_coast_region,lewekeomi,3517.606,1487.166,0.0,reach:Mississippi:river,4,False,False,3800.0208333333335,2644.8125,True
pp_nav_00470,navigable,76,east_coast_region,eskalapia,2491.324,1063.762,0.0,reach:Mississippi:river,4,False,False,3916.2916666666665,2640.125,True
pp_nav_00471,navigable,53,great_plains_region,tamaroa,2972.559,1652.811,0.02984200407875391,reach:Mississippi:river,4,False,False,3556.294117647059,2640.323529411765,True
pp_nav_00472,navigable,22,great_plains_region,emasulia,2818.0355,1488.0975,0.5206649780273438,reach:Mississippi:river,4,False,False,3506.4285714285716,2639.9285714285716,True
pp_nav_00473,navigable,74,east_coast_region,kaskaskia,6487.118,4026.944,0.0,reach:Mississippi:river,0,False,False,3581.8333333333335,2654.9583333333335,True
pp_nav_00474,navigable,51,east_coast_region,ouasioto,2311.462,1003.6,1.2428863525390625,reach:Mississippi:river,4,False,False,3937.3225806451615,2650.7419354838707,True
pp_nav_00475,navigable,70,north_china_region,nanpi,79.617,19.175,0.08506944722103403,reach:Grand Canal:canal,1,False,False,13007.145833333334,2669.6458333333335,True
pp_nav_00476,improvable,78,east_coast_region,lewekeomi,3522.553,1496.758,0.0,reach:Mississippi:river,4,False,False,3780.875,2669.75,True
pp_nav_00477,navigable,81,east_coast_region,tywhapita,3640.15,1541.332,0.1659878692999184,reach:Mississippi:river,4,False,False,3760.8125,2671.1458333333335,True
pp_nav_00478,navigable,76,great_plains_region,chepoussa,6682.474,4255.581,0.0,reach:Mississippi:river,5,False,False,3597.1041666666665,2682.3958333333335,True
pp_nav_00479,navigable,76,east_coast_region,tywhapita,3680.546,1555.262,0.24429489612120397,reach:Mississippi:river,4,False,False,3738.5833333333335,2682.6666666666665,True
pp_nav_00480,navigable,68,east_coast_region,aaboukingon,3702.867,1581.933,0.13389787331413977,reach:Mississippi:river,4,False,False,3711.4,2684.34,True
pp_nav_00481,navigable,14,east_coast_region,gichthanne,3664.683,1549.288,0.0,reach:Mississippi:river,4,False,False,3752.3333333333335,2682.3333333333335,True
pp_nav_00482,improvable,54,iberia_region,palma_del_rio,76.064,9.738,0.6998325165074434,reach:Guadalquivir:river,1,False,True,7459.75,2690.5833333333335,True
pp_nav_00483,navigable,71,east_coast_region,mitchigamea,5061.019,2165.362,0.0,reach:Mississippi:river,4,False,False,3682.0625,2697.1875,True
pp_nav_00484,navigable,74,korea_region,inju,329.95050000000003,51.379999999999995,0.03268442153930664,reach:Han River (Korea):river;reach:Han River (Korea):sea,2,False,False,13458.458333333334,2696.5208333333335,True
pp_nav_00485,navigable,77,north_china_region,ande,79.76400000000001,19.281,0.226939049622745,reach:Grand Canal:canal,0,False,False,12998.708333333334,2709.2083333333335,True
pp_nav_00486,navigable,79,great_plains_region,chepoussa,6768.762000000001,4346.8835,0.0,reach:Mississippi:river,4,False,False,3615.6875,2711.2708333333335,True
pp_nav_00487,navigable,58,iberia_region,carmona,123.1755,15.8045,0.4766551971435547,reach:Guadalquivir:river,1,False,True,7427.9375,2704.0625,True
pp_nav_00488,navigable,70,korea_region,jipyeong,347.9505,57.67999999999999,0.0,reach:Han River (Korea):river,2,False,False,13485.770833333334,2708.1041666666665,True
pp_nav_00489,navigable,66,east_coast_region,kuttawa,5048.924,2161.597,0.3518428766820423,reach:Mississippi:river,5,False,False,3666.625,2720.7916666666665,True
pp_nav_00490,barrier,60,east_coast_region,weyanock,239.928,77.92,0.41748706102371214,reach:James:river;reach:James:sea,0,False,False,4177.828571428571,2718.1714285714284,False
pp_nav_00491,improvable,33,iberia_region,coria_del_rio,156.578,19.52,0.11292743682861328,reach:Guadalquivir:river;reach:Guadalquivir:sea,2,False,True,7415.761904761905,2723.190476190476,True
pp_nav_00492,navigable,66,korea_region,chungju,165.129,29.045,0.5107040405273438,reach:Han River (Korea):river,2,False,False,13506.23076923077,2728.153846153846,True
pp_nav_00493,navigable,71,north_china_region,xiajin,78.699,19.578,0.09856104114141165,reach:Grand Canal:canal,0,False,False,12977.375,2735.875,True
pp_nav_00494,navigable,75,east_coast_region,charquis,7821.565,3371.26,0.24681625366210938,reach:Mississippi:river,5,False,False,3642.0833333333335,2730.0,True
pp_nav_00495,navigable,38,east_coast_region,mitchigamea,6842.575,4401.221,0.2265369995767179,reach:Mississippi:river,5,False,False,3625.5652173913045,2735.4347826086955,True
pp_nav_00496,navigable,78,east_coast_region,saponi,60.395,19.587,2.1943972342861855,reach:James:river,1,False,False,4079.0416666666665,2734.0,True
pp_nav_00497,navigable,72,east_coast_region,occaneechi,105.7525,33.244,0.6270618770306258,reach:James:river,1,False,False,4106.125,2748.0,True
pp_nav_00498,navigable,77,east_coast_region,charquis,14730.943,8406.452,0.0,reach:Mississippi:river,5,False,False,3628.375,2758.0416666666665,True
pp_nav_00499,navigable,80,north_china_region,liaocheng,78.387,20.885,0.00828389706700012,reach:Grand Canal:canal,0,False,False,12964.770833333334,2764.3958333333335,True
pp_nav_00500,navigable,58,east_coast_region,meherrin,272.101,91.84,0.11451416015625,reach:James:river,2,False,False,4131.875,2764.5416666666665,True
pp_nav_00501,navigable,74,east_coast_region,kehaukee,292.0725,99.64750000000001,0.4057830810546875,reach:James:river,2,False,False,4162.125,2779.25,True
pp_nav_00502,navigable,71,east_coast_region,obion,14805.6695,8389.68,0.1719897680175481,reach:Mississippi:river,5,False,False,3613.3333333333335,2783.4583333333335,True
pp_nav_00503,improvable,75,north_china_region,xucheng,744.512,284.7115,0.08277166001791517,reach:Grand Canal:canal,3,False,False,12978.145833333334,2798.3541666666665,True
pp_nav_00504,navigable,70,east_coast_region,chowanoke,300.376,107.933,0.1234750747680664,reach:James:river;reach:James:sea,2,False,False,4183.4375,2802.6875,True
pp_nav_00505,navigable,73,east_coast_region,hatchie,15069.647,8475.799,0.0,reach:Mississippi:river,5,False,False,3604.7916666666665,2811.125,True
pp_nav_00506,navigable,10,east_coast_region,chowanoke,312.026,125.816,0.20267228567546997,reach:James:river;reach:James:sea,2,False,False,4198.285714285715,2804.285714285714,True
pp_nav_00507,improvable,81,north_china_region,rencheng,42.942,9.903,0.08629035949707031,reach:Grand Canal:canal,0,False,False,12993.291666666666,2831.2083333333335,True
pp_nav_00508,navigable,80,east_coast_region,chucalissa,15241.901,8512.276,0.3409824690139943,reach:Mississippi:river,5,False,False,3592.6041666666665,2839.4375,True
pp_nav_00509,navigable,17,japan_region,nakajima,81.547,53.347,0.02322397232055664,reach:Yodo River:river;reach:Yodo River:sea,5,False,False,13912.333333333334,2851.1666666666665,True
pp_nav_00510,navigable,81,east_china_region,peixian,71.519,18.743,0.02259063720703125,reach:Grand Canal:canal,0,False,False,13006.625,2865.875,True
pp_nav_00511,navigable,79,east_coast_region,quizquiz,15363.063,8487.5785,0.3714888051824639,reach:Mississippi:river,5,False,False,3578.1875,2868.0625,True
pp_nav_00512,navigable,79,great_plains_region,quigate,15756.685,8618.177,0.0,reach:Mississippi:river,5,False,False,3562.8541666666665,2894.5625,True
pp_nav_00513,navigable,79,east_china_region,xuzhou,90.83,14.815,0.33223114013671873,reach:Grand Canal:canal,0,False,False,13025.770833333334,2894.0208333333335,True
pp_nav_00514,navigable,66,east_china_region,xiapi,129.962,30.252,0.15991668701171874,reach:Grand Canal:canal,1,False,False,13057.166666666666,2900.6666666666665,True
pp_nav_00515,navigable,46,japan_region,naga,66.634,25.432,0.2804265975952148,reach:Yodo River:river;reach:Yodo River:sea,1,False,False,13851.074074074075,2905.4074074074074,True
pp_nav_00516,navigable,78,great_plains_region,anilco,15773.236,8623.5065,0.20846899749753436,reach:Mississippi:river,5,False,False,3549.5208333333335,2920.1875,True
pp_nav_00517,navigable,73,east_china_region,suqian,283.558,100.573,0.27606518852630313,reach:Grand Canal:canal,0,False,False,13080.958333333334,2923.5416666666665,True
pp_nav_00518,navigable,71,great_plains_region,guachoyo,18089.564,9511.396,0.0,reach:Mississippi:river,5,False,False,3539.1041666666665,2946.7708333333335,True
pp_nav_00519,improvable,74,east_china_region,qinghe_huaian,344.046,115.998,0.08358392715454102,reach:Grand Canal:canal,5,False,False,13107.6875,2944.8125,True
pp_nav_00520,navigable,74,east_china_region,baoying,1269.494,723.851,0.05601396280915889,reach:Grand Canal:canal,3,False,False,13124.5,2972.1666666666665,True
