from,to,state,cost_profile,shore
pp_nav_00275,mainz,navigable,navigable,True
pp_nav_00275,wiesbaden,navigable,navigable,True
pp_nav_00275,kreuznach,navigable,navigable,True
pp_nav_00275,simmern,navigable,navigable,True
pp_nav_00276,pp_nav_00283,navigable,navigable,False
pp_nav_00276,verkhny_mamon,navigable,navigable,True
pp_nav_00276,boguchar,navigable,navigable,True
pp_nav_00276,veesky,navigable,navigable,True
pp_nav_00276,kalach,navigable,navigable,True
pp_nav_00277,darmstadt,navigable,navigable,True
pp_nav_00277,mainz,navigable,navigable,True
pp_nav_00277,wiesbaden,navigable,navigable,True
pp_nav_00277,frankfurt,navigable,navigable,True
pp_nav_00278,proszowice,navigable,navigable,True
pp_nav_00278,krakow,navigable,navigable,True
pp_nav_00278,wieliczka,navigable,navigable,True
pp_nav_00279,kaharlyk,navigable,navigable,True
pp_nav_00279,pp_nav_00284,navigable,navigable,False
pp_nav_00279,pereiaslav,navigable,navigable,True
pp_nav_00279,kaniv,navigable,navigable,True
pp_nav_00280,darmstadt,navigable,navigable,True
pp_nav_00280,pp_nav_00289,navigable,navigable,False
pp_nav_00280,pp_nav_00291,navigable,navigable,False
pp_nav_00280,mainz,navigable,navigable,True
pp_nav_00280,bensheim,navigable,navigable,True
pp_nav_00280,oppenheim,navigable,navigable,True
pp_nav_00280,neustadt_an_der_haardt,navigable,navigable,True
pp_nav_00280,worms,navigable,navigable,True
pp_nav_00280,heidelberg,navigable,navigable,True
pp_nav_00281,pp_nav_00294,navigable,navigable,False
pp_nav_00281,bykovo,navigable,navigable,True
pp_nav_00281,kamyshin,navigable,navigable,True
pp_nav_00281,zenzevatka,navigable,navigable,True
pp_nav_00282,trier,navigable,navigable,True
pp_nav_00283,pp_nav_00285,navigable,navigable,False
pp_nav_00283,bokovskaya,navigable,navigable,True
pp_nav_00283,boguchar,navigable,navigable,True
pp_nav_00283,veesky,navigable,navigable,True
pp_nav_00283,chertkovo,navigable,navigable,True
pp_nav_00284,pp_nav_00290,navigable,navigable,False
pp_nav_00284,zolotonosha,navigable,navigable,True
pp_nav_00284,pereiaslav,navigable,navigable,True
pp_nav_00284,kaniv,navigable,navigable,True
pp_nav_00284,korsun,navigable,navigable,True
pp_nav_00284,cherkasy,navigable,navigable,True
pp_nav_00285,pp_nav_00286,navigable,navigable,False
pp_nav_00285,kumylzhenskaya,navigable,navigable,True
pp_nav_00285,ust_medveditskaya,navigable,navigable,True
pp_nav_00285,bokovskaya,navigable,navigable,True
pp_nav_00285,veesky,navigable,navigable,True
pp_nav_00286,pp_nav_00296,navigable,navigable,False
pp_nav_00286,kumylzhenskaya,navigable,navigable,True
pp_nav_00286,ust_medveditskaya,navigable,navigable,True
pp_nav_00286,kletskaya,navigable,navigable,True
pp_nav_00286,zimnyatsky,navigable,navigable,True
pp_nav_00287,pp_nav_00288,improvable,improvable,False
pp_nav_00287,pp_nav_00293,navigable,navigable,False
pp_nav_00287,rouen,navigable,navigable,True
pp_nav_00287,pont_audemer,navigable,navigable,True
pp_nav_00287,tancarville,navigable,navigable,True
pp_nav_00288,pp_nav_00298,improvable,improvable,False
pp_nav_00288,rouen,improvable,improvable,True
pp_nav_00288,pont_audemer,improvable,improvable,True
pp_nav_00288,louviers,improvable,improvable,True
pp_nav_00289,pp_nav_00297,navigable,navigable,False
pp_nav_00289,sinsheim,navigable,navigable,True
pp_nav_00289,mosbach,navigable,navigable,True
pp_nav_00289,heidelberg,navigable,navigable,True
pp_nav_00290,pp_nav_00300,navigable,navigable,False
pp_nav_00290,zolotonosha,navigable,navigable,True
pp_nav_00290,horoshino,navigable,navigable,True
pp_nav_00290,cherkasy,navigable,navigable,True
pp_nav_00291,pp_nav_00304,navigable,navigable,False
pp_nav_00291,durlach,navigable,navigable,True
pp_nav_00291,speyer,navigable,navigable,True
pp_nav_00291,germersheim,navigable,navigable,True
pp_nav_00291,neustadt_an_der_haardt,navigable,navigable,True
pp_nav_00291,bruchsal,navigable,navigable,True
pp_nav_00291,heidelberg,navigable,navigable,True
pp_nav_00292,pp_nav_00296,navigable,navigable,False
pp_nav_00292,pp_nav_00299,navigable,navigable,False
pp_nav_00292,kremenskaya,navigable,navigable,True
pp_nav_00292,ilovlya,navigable,navigable,True
pp_nav_00292,zimnyatsky,navigable,navigable,True
pp_nav_00293,seine_bay,navigable,navigable,False
pp_nav_00293,pont_audemer,navigable,navigable,True
pp_nav_00293,tancarville,navigable,navigable,True
pp_nav_00294,pp_nav_00309,navigable,navigable,False
pp_nav_00294,bykovo,navigable,navigable,True
pp_nav_00294,srednyaya_akhtuba,navigable,navigable,True
pp_nav_00294,beljamen,navigable,navigable,True
pp_nav_00294,zenzevatka,navigable,navigable,True
pp_nav_00295,pp_nav_00301,navigable,navigable,False
pp_nav_00295,senlis,navigable,navigable,True
pp_nav_00295,crepy,navigable,navigable,True
pp_nav_00295,noyon,navigable,navigable,True
pp_nav_00296,kletskaya,navigable,navigable,True
pp_nav_00296,kremenskaya,navigable,navigable,True
pp_nav_00296,zimnyatsky,navigable,navigable,True
pp_nav_00297,backnang,navigable,navigable,True
pp_nav_00297,heilbronn,navigable,navigable,True
pp_nav_00297,sinsheim,navigable,navigable,True
pp_nav_00297,mosbach,navigable,navigable,True
pp_nav_00298,pp_nav_00305,improvable,improvable,False
pp_nav_00298,evreux,improvable,improvable,True
pp_nav_00298,mantes,improvable,improvable,True
pp_nav_00298,gisors,improvable,improvable,True
pp_nav_00298,louviers,improvable,improvable,True
pp_nav_00299,pp_nav_00310,navigable,navigable,False
pp_nav_00299,kremenskaya,navigable,navigable,True
pp_nav_00299,ilovlya,navigable,navigable,True
pp_nav_00299,beljamen,navigable,navigable,True
pp_nav_00299,mechet,navigable,navigable,True
pp_nav_00300,pp_nav_00306,navigable,navigable,False
pp_nav_00300,horoshino,navigable,navigable,True
pp_nav_00300,usivka,navigable,navigable,True
pp_nav_00300,horodyshche,navigable,navigable,True
pp_nav_00300,cherkasy,navigable,navigable,True
pp_nav_00301,pp_nav_00305,navigable,navigable,False
pp_nav_00301,pp_nav_00307,navigable,navigable,False
pp_nav_00301,senlis,navigable,navigable,True
pp_nav_00301,mantes,navigable,navigable,True
pp_nav_00301,chaumont_vexin,navigable,navigable,True
pp_nav_00301,montmorency,navigable,navigable,True
pp_nav_00301,corbeil,navigable,navigable,True
pp_nav_00302,pp_nav_00308,navigable,navigable,False
pp_nav_00302,meaux,navigable,navigable,True
pp_nav_00302,chateau_thierry,navigable,navigable,True
pp_nav_00303,pp_nav_00311,navigable,navigable,False
pp_nav_00303,regensburg,navigable,navigable,True
pp_nav_00303,kelheim,navigable,navigable,True
pp_nav_00303,landau,navigable,navigable,True
pp_nav_00303,bavaria_regen,navigable,navigable,True
pp_nav_00303,straubing,navigable,navigable,True
pp_nav_00304,lichtenberg,navigable,navigable,True
pp_nav_00304,pp_nav_00315,navigable,navigable,False
pp_nav_00304,durlach,navigable,navigable,True
pp_nav_00304,germersheim,navigable,navigable,True
pp_nav_00304,strasbourg,navigable,navigable,True
pp_nav_00304,baden,navigable,navigable,True
pp_nav_00304,offenburg,navigable,navigable,True
pp_nav_00305,mantes,navigable,navigable,True
pp_nav_00306,pp_nav_00313,improvable,improvable,False
pp_nav_00306,myshuryn_rih,navigable,navigable,True
pp_nav_00306,usivka,navigable,navigable,True
pp_nav_00307,paris,navigable,navigable,True
pp_nav_00307,pp_nav_00308,navigable,navigable,False
pp_nav_00307,pp_nav_00312,navigable,navigable,False
pp_nav_00307,brie_comte_robert,navigable,navigable,True
pp_nav_00307,montmorency,navigable,navigable,True
pp_nav_00307,corbeil,navigable,navigable,True
pp_nav_00308,paris,navigable,navigable,True
pp_nav_00308,meaux,navigable,navigable,True
pp_nav_00308,brie_comte_robert,navigable,navigable,True
pp_nav_00308,montmorency,navigable,navigable,True
pp_nav_00309,pp_nav_00314,navigable,navigable,False
pp_nav_00309,srednyaya_akhtuba,navigable,navigable,True
pp_nav_00309,beljamen,navigable,navigable,True
pp_nav_00309,mechet,navigable,navigable,True
pp_nav_00310,pp_nav_00316,navigable,navigable,False
pp_nav_00310,nizhny_chir,navigable,navigable,True
pp_nav_00310,kremenskaya,navigable,navigable,True
pp_nav_00310,stepanevka,navigable,navigable,True
pp_nav_00310,mechet,navigable,navigable,True
pp_nav_00311,pp_nav_00317,navigable,navigable,False
pp_nav_00311,grafenau,navigable,navigable,True
pp_nav_00311,scharding,navigable,navigable,True
pp_nav_00311,landau,navigable,navigable,True
pp_nav_00311,bavaria_regen,navigable,navigable,True
pp_nav_00311,passau,navigable,navigable,True
pp_nav_00312,paris,navigable,navigable,True
pp_nav_00312,pp_nav_00320,navigable,navigable,False
pp_nav_00312,etampes,navigable,navigable,True
pp_nav_00312,brie_comte_robert,navigable,navigable,True
pp_nav_00312,melun,navigable,navigable,True
pp_nav_00312,corbeil,navigable,navigable,True
pp_nav_00313,pp_nav_00319,improvable,improvable,False
pp_nav_00313,myshuryn_rih,improvable,improvable,True
pp_nav_00313,kodak,improvable,improvable,True
pp_nav_00314,pp_nav_00318,navigable,navigable,False
pp_nav_00314,srednyaya_akhtuba,navigable,navigable,True
pp_nav_00314,pologoye_zaymishche,navigable,navigable,True
pp_nav_00315,pp_nav_00327,navigable,navigable,False
pp_nav_00315,strasbourg,navigable,navigable,True
pp_nav_00315,hachberg,navigable,navigable,True
pp_nav_00315,offenburg,navigable,navigable,True
pp_nav_00315,benfeld,navigable,navigable,True
pp_nav_00316,pp_nav_00328,navigable,navigable,False
pp_nav_00316,nizhny_chir,navigable,navigable,True
pp_nav_00316,aksay,navigable,navigable,True
pp_nav_00316,stepanevka,navigable,navigable,True
pp_nav_00316,tormosin,navigable,navigable,True
pp_nav_00317,pp_nav_00323,improvable,improvable,False
pp_nav_00317,linz,navigable,navigable,True
pp_nav_00317,scharding,navigable,navigable,True
pp_nav_00317,rohrbach,navigable,navigable,True
pp_nav_00318,pp_nav_00330,navigable,navigable,False
pp_nav_00318,bolkhuny,navigable,navigable,True
pp_nav_00318,pologoye_zaymishche,navigable,navigable,True
pp_nav_00319,rozdory,improvable,improvable,True
pp_nav_00319,pp_nav_00329,improvable,improvable,False
pp_nav_00319,kichkas,improvable,improvable,True
pp_nav_00319,kodak,improvable,improvable,True
pp_nav_00320,pp_nav_00331,navigable,navigable,False
pp_nav_00320,sens,navigable,navigable,True
pp_nav_00320,nogent_sur_seine,navigable,navigable,True
pp_nav_00320,melun,navigable,navigable,True
pp_nav_00320,nemours,navigable,navigable,True
pp_nav_00320,joigny,navigable,navigable,True
pp_nav_00321,pp_nav_00322,navigable,navigable,False
pp_nav_00321,pp_nav_00324,navigable,navigable,False
pp_nav_00321,krems,navigable,navigable,True
pp_nav_00321,tulln,navigable,navigable,True
pp_nav_00321,melk,navigable,navigable,True
pp_nav_00322,pp_nav_00326,navigable,navigable,False
pp_nav_00322,korneuburg,navigable,navigable,True
pp_nav_00322,bruck_leitha,navigable,navigable,True
pp_nav_00322,tulln,navigable,navigable,True
pp_nav_00322,vienna,navigable,navigable,True
pp_nav_00323,pp_nav_00324,improvable,improvable,False
pp_nav_00323,linz,improvable,improvable,True
pp_nav_00323,perg,improvable,improvable,True
pp_nav_00323,wels,improvable,improvable,True
pp_nav_00323,amstetten,improvable,improvable,True
pp_nav_00323,freistadt,improvable,improvable,True
pp_nav_00323,rohrbach,improvable,improvable,True
pp_nav_00324,krems,navigable,navigable,True
pp_nav_00324,perg,navigable,navigable,True
pp_nav_00324,amstetten,navigable,navigable,True
pp_nav_00324,melk,navigable,navigable,True
pp_nav_00325,pp_nav_00326,navigable,navigable,False
pp_nav_00325,pp_nav_00332,navigable,navigable,False
pp_nav_00325,bratislava,navigable,navigable,True
pp_nav_00325,samorin,navigable,navigable,True
pp_nav_00325,bruck_leitha,navigable,navigable,True
pp_nav_00325,magyarovar,navigable,navigable,True
pp_nav_00325,ganserndorf,navigable,navigable,True
pp_nav_00326,korneuburg,navigable,navigable,True
pp_nav_00326,bruck_leitha,navigable,navigable,True
pp_nav_00326,ganserndorf,navigable,navigable,True
pp_nav_00327,mullheim,navigable,navigable,True
pp_nav_00327,ensisheim,navigable,navigable,True
pp_nav_00327,basel,navigable,navigable,True
pp_nav_00327,hachberg,navigable,navigable,True
pp_nav_00327,freiburg,navigable,navigable,True
pp_nav_00327,mulhouse,navigable,navigable,True
pp_nav_00327,benfeld,navigable,navigable,True
pp_nav_00328,pp_nav_00338,navigable,navigable,False
pp_nav_00328,ust_tsimla,navigable,navigable,True
pp_nav_00328,aksay,navigable,navigable,True
pp_nav_00328,tormosin,navigable,navigable,True
pp_nav_00328,nagavskaya,navigable,navigable,True
pp_nav_00328,dubovskoye,navigable,navigable,True
pp_nav_00329,pp_nav_00340,improvable,improvable,False
pp_nav_00329,kichkas,improvable,improvable,True
pp_nav_00329,tomakivka,improvable,improvable,True
pp_nav_00329,konski_vody,improvable,improvable,True
pp_nav_00329,kodak,improvable,improvable,True
pp_nav_00329,kuchugur,improvable,improvable,True
pp_nav_00330,pp_nav_00336,navigable,navigable,False
pp_nav_00330,mikhaylovka_pontic,navigable,navigable,True
pp_nav_00330,bolkhuny,navigable,navigable,True
pp_nav_00331,auxerre,navigable,navigable,True
pp_nav_00331,joigny,navigable,navigable,True
pp_nav_00332,pp_nav_00335,navigable,navigable,False
pp_nav_00332,komarom,navigable,navigable,True
pp_nav_00332,tata,navigable,navigable,True
pp_nav_00332,samorin,navigable,navigable,True
pp_nav_00332,magyarovar,navigable,navigable,True
pp_nav_00332,gyor,navigable,navigable,True
pp_nav_00333,pp_nav_00339,improvable,improvable,False
pp_nav_00333,beaugency,navigable,navigable,True
pp_nav_00333,blois,navigable,navigable,True
pp_nav_00333,orleans,navigable,navigable,True
pp_nav_00334,pp_nav_00335,navigable,navigable,False
pp_nav_00334,pp_nav_00337,navigable,navigable,False
pp_nav_00334,komarom,navigable,navigable,True
pp_nav_00334,tata,navigable,navigable,True
pp_nav_00334,buda,navigable,navigable,True
pp_nav_00334,esztergom,navigable,navigable,True
pp_nav_00334,hont,navigable,navigable,True
pp_nav_00334,nograd,navigable,navigable,True
pp_nav_00335,komarom,navigable,navigable,True
pp_nav_00335,tata,navigable,navigable,True
pp_nav_00336,pp_nav_00348,navigable,navigable,False
pp_nav_00336,yenotayevka,navigable,navigable,True
pp_nav_00336,rechnoye,navigable,navigable,True
pp_nav_00336,mikhaylovka_pontic,navigable,navigable,True
pp_nav_00337,pp_nav_00352,navigable,navigable,False
pp_nav_00337,fehervar,navigable,navigable,True
pp_nav_00337,buda,navigable,navigable,True
pp_nav_00337,abrahamtelke,navigable,navigable,True
pp_nav_00337,pest,navigable,navigable,True
pp_nav_00337,nograd,navigable,navigable,True
pp_nav_00338,pp_nav_00342,navigable,navigable,False
pp_nav_00338,ust_tsimla,navigable,navigable,True
pp_nav_00338,bol_shaya_martynovka,navigable,navigable,True
pp_nav_00338,dubovskoye,navigable,navigable,True
pp_nav_00339,pp_nav_00346,improvable,improvable,False
pp_nav_00339,blois,improvable,improvable,True
pp_nav_00339,amboise,improvable,improvable,True
pp_nav_00339,tours,improvable,improvable,True
pp_nav_00340,pp_nav_00344,navigable,navigable,False
pp_nav_00340,tomakivka,navigable,navigable,True
pp_nav_00340,velyka_lepetykha,navigable,navigable,True
pp_nav_00340,mykytyn_rih,navigable,navigable,True
pp_nav_00340,kuchugur,navigable,navigable,True
pp_nav_00341,pp_nav_00342,navigable,navigable,False
pp_nav_00341,pp_nav_00343,navigable,navigable,False
pp_nav_00341,shakhty,navigable,navigable,True
pp_nav_00341,bol_shaya_martynovka,navigable,navigable,True
pp_nav_00341,konstantinovsk,navigable,navigable,True
pp_nav_00341,semikarakorsk,navigable,navigable,True
pp_nav_00342,bol_shaya_martynovka,navigable,navigable,True
pp_nav_00342,konstantinovsk,navigable,navigable,True
pp_nav_00343,pp_nav_00350,navigable,navigable,False
pp_nav_00343,shakhty,navigable,navigable,True
pp_nav_00343,bagayevskaya,navigable,navigable,True
pp_nav_00343,tana,navigable,navigable,True
pp_nav_00343,semikarakorsk,navigable,navigable,True
pp_nav_00344,pp_nav_00353,navigable,navigable,False
pp_nav_00344,velyka_oleksandrivka,navigable,navigable,True
pp_nav_00344,velyka_lepetykha,navigable,navigable,True
pp_nav_00344,mykytyn_rih,navigable,navigable,True
pp_nav_00345,beaupreau,navigable,navigable,True
pp_nav_00345,pp_nav_00347,navigable,navigable,False
pp_nav_00345,pp_nav_00349,navigable,navigable,False
pp_nav_00345,bauge,navigable,navigable,True
pp_nav_00345,angers,navigable,navigable,True
pp_nav_00345,saumur,navigable,navigable,True
pp_nav_00345,passavant,navigable,navigable,True
pp_nav_00345,chateaubriant,navigable,navigable,True
pp_nav_00346,pp_nav_00349,improvable,improvable,False
pp_nav_00346,chinon,improvable,improvable,True
pp_nav_00346,saumur,improvable,improvable,True
pp_nav_00346,tours,improvable,improvable,True
pp_nav_00347,beaupreau,navigable,navigable,True
pp_nav_00347,pp_nav_00351,navigable,navigable,False
pp_nav_00347,machecoul,navigable,navigable,True
pp_nav_00347,nantes,navigable,navigable,True
pp_nav_00347,chateaubriant,navigable,navigable,True
pp_nav_00348,pp_nav_00354,navigable,navigable,False
pp_nav_00348,rechnoye,navigable,navigable,True
pp_nav_00348,khosheutovo,navigable,navigable,True
pp_nav_00349,bauge,navigable,navigable,True
pp_nav_00349,saumur,navigable,navigable,True
pp_nav_00350,taganrog_gulf,navigable,navigable,False
pp_nav_00350,bagayevskaya,navigable,navigable,True
pp_nav_00350,azok,navigable,navigable,True
pp_nav_00350,tana,navigable,navigable,True
pp_nav_00351,quiberon_bay,navigable,navigable,False
pp_nav_00351,machecoul,navigable,navigable,True
pp_nav_00351,nantes,navigable,navigable,True
pp_nav_00352,pp_nav_00358,navigable,navigable,False
pp_nav_00352,solt,navigable,navigable,True
pp_nav_00352,fehervar,navigable,navigable,True
pp_nav_00352,abrahamtelke,navigable,navigable,True
pp_nav_00352,tolna,navigable,navigable,True
pp_nav_00352,adony,navigable,navigable,True
pp_nav_00353,pp_nav_00357,navigable,navigable,False
pp_nav_00353,velyka_oleksandrivka,navigable,navigable,True
pp_nav_00353,rohat_kermen,navigable,navigable,True
pp_nav_00353,aslan_horod,navigable,navigable,True
pp_nav_00353,velyka_lepetykha,navigable,navigable,True
pp_nav_00353,tavan,navigable,navigable,True
pp_nav_00354,pp_nav_00359,navigable,navigable,False
pp_nav_00354,khosheutovo,navigable,navigable,True
pp_nav_00355,pp_nav_00360,navigable,navigable,False
pp_nav_00355,andawaohie,navigable,navigable,True
pp_nav_00355,mouth_of_saint_lawrence,navigable,navigable,False
pp_nav_00355,wachilmezi,navigable,navigable,True
pp_nav_00355,stadacona,navigable,navigable,True
pp_nav_00355,kikonteku,navigable,navigable,True
pp_nav_00356,pp_nav_00363,navigable,navigable,False
pp_nav_00356,macon,navigable,navigable,True
pp_nav_00356,bage,navigable,navigable,True
pp_nav_00356,chalon_sur_saone,navigable,navigable,True
pp_nav_00356,louhans,navigable,navigable,True
pp_nav_00357,pp_nav_00361,navigable,navigable,False
pp_nav_00357,ordu_bazar,navigable,navigable,True
pp_nav_00357,oleshia,navigable,navigable,True
pp_nav_00357,aslan_horod,navigable,navigable,True
pp_nav_00358,pp_nav_00365,navigable,navigable,False
pp_nav_00358,solt,navigable,navigable,True
pp_nav_00358,baja_hungary,navigable,navigable,True
pp_nav_00358,tolna,navigable,navigable,True
pp_nav_00358,kalocsa,navigable,navigable,True
pp_nav_00359,pp_nav_00364,navigable,navigable,False
pp_nav_00359,krasny_yar,navigable,navigable,True
pp_nav_00359,khosheutovo,navigable,navigable,True
pp_nav_00360,pp_nav_00362,navigable,navigable,False
pp_nav_00360,andawaohie,navigable,navigable,True
pp_nav_00360,wachilmezi,navigable,navigable,True
pp_nav_00360,ekwentondie,navigable,navigable,True
pp_nav_00360,wolinak,navigable,navigable,True
pp_nav_00361,dnieper_bug_estuary,navigable,navigable,False
pp_nav_00361,ordu_bazar,navigable,navigable,True
pp_nav_00361,oleshia,navigable,navigable,True
pp_nav_00362,pp_nav_00366,improvable,improvable,False
pp_nav_00362,nebesek,navigable,navigable,True
pp_nav_00362,masolian,navigable,navigable,True
pp_nav_00362,ekwentondie,navigable,navigable,True
pp_nav_00362,loigan_sibo,navigable,navigable,True
pp_nav_00362,wolinak,navigable,navigable,True
pp_nav_00363,pp_nav_00372,navigable,navigable,False
pp_nav_00363,macon,navigable,navigable,True
pp_nav_00363,trevoux,navigable,navigable,True
pp_nav_00363,beaujeu,navigable,navigable,True
pp_nav_00363,bage,navigable,navigable,True
pp_nav_00363,villars,navigable,navigable,True
pp_nav_00363,lyon,navigable,navigable,True
pp_nav_00364,caspian_sea16,navigable,navigable,False
pp_nav_00364,krasny_yar,navigable,navigable,True
pp_nav_00365,pp_nav_00374,navigable,navigable,False
pp_nav_00365,mohacs,navigable,navigable,True
pp_nav_00365,baja_hungary,navigable,navigable,True
pp_nav_00365,tolna,navigable,navigable,True
pp_nav_00365,bodrog,navigable,navigable,True
pp_nav_00366,makigotekw,improvable,improvable,True
pp_nav_00366,pp_nav_00375,improvable,improvable,False
pp_nav_00366,masolian,improvable,improvable,True
pp_nav_00366,loigan_sibo,improvable,improvable,True
pp_nav_00366,hochelaga,improvable,improvable,True
pp_nav_00366,kemoimenahan,improvable,improvable,True
pp_nav_00367,rochefort,navigable,navigable,True
pp_nav_00367,ile_de_re,navigable,navigable,False
pp_nav_00367,la_rochelle,navigable,navigable,True
pp_nav_00368,rochefort,navigable,navigable,True
pp_nav_00368,pp_nav_00373,navigable,navigable,False
pp_nav_00368,ile_de_re,navigable,navigable,False
pp_nav_00368,saintes,navigable,navigable,True
pp_nav_00368,st_jean_dangely,navigable,navigable,True
pp_nav_00369,pp_nav_00373,navigable,navigable,False
pp_nav_00369,cognac,navigable,navigable,True
pp_nav_00369,angouleme,navigable,navigable,True
pp_nav_00370,kutina,navigable,navigable,True
pp_nav_00370,pp_nav_00377,navigable,navigable,False
pp_nav_00370,petrinja,navigable,navigable,True
pp_nav_00370,dubica,navigable,navigable,True
pp_nav_00370,sisak,navigable,navigable,True
pp_nav_00370,bjelovar,navigable,navigable,True
pp_nav_00370,zagreb,navigable,navigable,True
pp_nav_00371,caspian_sea16,navigable,navigable,False
pp_nav_00371,krasny_yar,navigable,navigable,True
pp_nav_00371,astrakhan,navigable,navigable,True
pp_nav_00372,pp_nav_00383,navigable,navigable,False
pp_nav_00372,romans,navigable,navigable,True
pp_nav_00372,tournon,navigable,navigable,True
pp_nav_00372,riverie,navigable,navigable,True
pp_nav_00372,vienne,navigable,navigable,True
pp_nav_00372,lyon,navigable,navigable,True
pp_nav_00372,saint_etienne,navigable,navigable,True
pp_nav_00373,saintes,navigable,navigable,True
pp_nav_00373,cognac,navigable,navigable,True
pp_nav_00374,pp_nav_00379,navigable,navigable,False
pp_nav_00374,vukovar,navigable,navigable,True
pp_nav_00374,mohacs,navigable,navigable,True
pp_nav_00374,bacs,navigable,navigable,True
pp_nav_00374,bodrog,navigable,navigable,True
pp_nav_00374,osijek,navigable,navigable,True
pp_nav_00374,ilok,navigable,navigable,True
pp_nav_00375,pp_nav_00381,improvable,improvable,False
pp_nav_00375,ahkwesasne,improvable,improvable,True
pp_nav_00375,otennienontant,improvable,improvable,True
pp_nav_00375,hochelaga,improvable,improvable,True
pp_nav_00375,kemoimenahan,improvable,improvable,True
pp_nav_00376,pp_nav_00387,navigable,navigable,False
pp_nav_00376,rovigo,navigable,navigable,True
pp_nav_00376,verona,navigable,navigable,True
pp_nav_00376,este,navigable,navigable,True
pp_nav_00376,legnago,navigable,navigable,True
pp_nav_00377,kutina,navigable,navigable,True
pp_nav_00377,pp_nav_00384,navigable,navigable,False
pp_nav_00377,pakrac,navigable,navigable,True
pp_nav_00377,dubica,navigable,navigable,True
pp_nav_00377,gradiski_brod,navigable,navigable,True
pp_nav_00378,pp_nav_00380,navigable,navigable,False
pp_nav_00378,pp_nav_00382,navigable,navigable,False
pp_nav_00378,braila,navigable,navigable,True
pp_nav_00378,isaccea,navigable,navigable,True
pp_nav_00378,galati,navigable,navigable,True
pp_nav_00378,reni,navigable,navigable,True
pp_nav_00379,pp_nav_00386,navigable,navigable,False
pp_nav_00379,bacs,navigable,navigable,True
pp_nav_00379,titel,navigable,navigable,True
pp_nav_00379,petrovaradin,navigable,navigable,True
pp_nav_00379,sremska_mitrovica,navigable,navigable,True
pp_nav_00379,ilok,navigable,navigable,True
pp_nav_00380,pp_nav_00385,navigable,navigable,False
pp_nav_00380,isaccea,navigable,navigable,True
pp_nav_00380,enisala,navigable,navigable,True
pp_nav_00380,tulcea,navigable,navigable,True
pp_nav_00380,reni,navigable,navigable,True
pp_nav_00381,pp_nav_00397,improvable,improvable,False
pp_nav_00381,ahkwesasne,improvable,improvable,True
pp_nav_00381,otennienontant,improvable,improvable,True
pp_nav_00381,kahwenoke,improvable,improvable,True
pp_nav_00381,ahkwesasne_ny,improvable,improvable,True
pp_nav_00382,pp_nav_00406,navigable,navigable,False
pp_nav_00382,harsova,navigable,navigable,True
pp_nav_00382,braila,navigable,navigable,True
pp_nav_00382,orasul_de_floci,navigable,navigable,True
pp_nav_00382,viziru,navigable,navigable,True
pp_nav_00383,pp_nav_00408,improvable,improvable,False
pp_nav_00383,romans,navigable,navigable,True
pp_nav_00383,tournon,navigable,navigable,True
pp_nav_00383,privas,navigable,navigable,True
pp_nav_00383,valence,navigable,navigable,True
pp_nav_00384,pp_nav_00390,navigable,navigable,False
pp_nav_00384,pakrac,navigable,navigable,True
pp_nav_00384,pozega,navigable,navigable,True
pp_nav_00384,glaz,navigable,navigable,True
pp_nav_00384,gradiski_brod,navigable,navigable,True
pp_nav_00385,north_danube_delta,navigable,navigable,False
pp_nav_00385,enisala,navigable,navigable,True
pp_nav_00385,tulcea,navigable,navigable,True
pp_nav_00386,pp_nav_00403,navigable,navigable,False
pp_nav_00386,petrovaradin,navigable,navigable,True
pp_nav_00386,sremska_mitrovica,navigable,navigable,True
pp_nav_00386,pancevo,navigable,navigable,True
pp_nav_00387,monselice,navigable,navigable,True
pp_nav_00387,rovigo,navigable,navigable,True
pp_nav_00387,gulf_venice,navigable,navigable,False
pp_nav_00387,chioggia,navigable,navigable,True
pp_nav_00387,este,navigable,navigable,True
pp_nav_00388,pp_nav_00389,navigable,navigable,False
pp_nav_00388,pp_nav_00394,navigable,navigable,False
pp_nav_00388,fiorenzuola,navigable,navigable,True
pp_nav_00388,pavia,navigable,navigable,True
pp_nav_00388,lodi,navigable,navigable,True
pp_nav_00388,piacenza,navigable,navigable,True
pp_nav_00388,sandonnino,navigable,navigable,True
pp_nav_00388,cremona,navigable,navigable,True
pp_nav_00389,pavia,navigable,navigable,True
pp_nav_00389,voghera,navigable,navigable,True
pp_nav_00389,piacenza,navigable,navigable,True
pp_nav_00390,pp_nav_00396,navigable,navigable,False
pp_nav_00390,vukovar,navigable,navigable,True
pp_nav_00390,doboj,navigable,navigable,True
pp_nav_00390,srebrenik,navigable,navigable,True
pp_nav_00390,pozega,navigable,navigable,True
pp_nav_00390,glaz,navigable,navigable,True
pp_nav_00391,pp_nav_00399,navigable,navigable,False
pp_nav_00391,comacchio,navigable,navigable,True
pp_nav_00391,rovigo,navigable,navigable,True
pp_nav_00391,ferrara,navigable,navigable,True
pp_nav_00391,gulf_venice,navigable,navigable,False
pp_nav_00391,chioggia,navigable,navigable,True
pp_nav_00392,pp_nav_00399,navigable,navigable,False
pp_nav_00392,ostiglia,navigable,navigable,True
pp_nav_00392,ficarolo,navigable,navigable,True
pp_nav_00392,guastalla,navigable,navigable,True
pp_nav_00392,mantova,navigable,navigable,True
pp_nav_00392,ferrara,navigable,navigable,True
